cell_idx,x,y,ground_truth,ground_truth_name,prediction,eval_mask
125,25.0,45.0,5,medulla sinuses,4,True
126,33.0,61.0,5,medulla sinuses,1,True
127,58.0,94.0,5,medulla sinuses,1,True
128,16.0,90.0,1,cortex,3,True
129,41.0,83.0,5,medulla sinuses,1,True
130,23.0,75.0,1,cortex,4,True
131,15.0,59.0,1,cortex,3,True
132,34.0,28.0,4,medulla cords,4,True
133,55.0,45.0,5,medulla sinuses,1,True
134,28.0,50.0,4,medulla cords,4,True
135,50.0,38.0,6,medulla vessels,4,True
136,52.0,74.0,5,medulla sinuses,1,True
137,30.0,58.0,6,medulla vessels,4,True
138,68.0,42.0,7,pericapsular adipose tissue,5,True
139,18.0,56.0,1,cortex,1,True
140,51.0,111.0,5,medulla sinuses,1,True
141,35.0,117.0,1,cortex,3,True
142,15.0,57.0,1,cortex,3,True
143,56.0,80.0,4,medulla cords,4,True
144,48.0,24.0,4,medulla cords,1,True
145,28.0,30.0,4,medulla cords,4,True
146,65.0,39.0,7,pericapsular adipose tissue,5,True
147,40.0,74.0,4,medulla cords,1,True
148,46.0,16.0,4,medulla cords,4,True
149,29.0,79.0,5,medulla sinuses,1,True
150,55.0,61.0,4,medulla cords,4,True
151,35.0,85.0,4,medulla cords,4,True
152,25.0,51.0,4,medulla cords,4,True
153,72.0,82.0,0,capsule,2,True
154,60.0,58.0,4,medulla cords,4,True
155,33.0,47.0,4,medulla cords,1,True
156,31.0,11.0,1,cortex,4,True
157,33.0,3.0,1,cortex,3,True
158,58.0,42.0,5,medulla sinuses,1,True
159,65.0,37.0,7,pericapsular adipose tissue,5,True
160,66.0,56.0,1,cortex,4,True
161,61.0,23.0,0,capsule,5,True
162,37.0,65.0,6,medulla vessels,4,True
163,72.0,76.0,7,pericapsular adipose tissue,2,True
164,46.0,90.0,4,medulla cords,1,True
165,42.0,116.0,1,cortex,5,True
166,43.0,89.0,4,medulla cords,1,True
167,19.0,61.0,1,cortex,3,True
168,65.0,77.0,5,medulla sinuses,1,True
169,46.0,0.0,8,subcapsular sinus,2,True
170,41.0,59.0,4,medulla cords,4,True
171,41.0,105.0,5,medulla sinuses,1,True
172,31.0,71.0,4,medulla cords,4,True
173,10.0,52.0,1,cortex,6,True
174,26.0,8.0,1,cortex,3,True
175,32.0,108.0,1,cortex,4,True
176,20.0,20.0,1,cortex,3,True
177,71.0,109.0,7,pericapsular adipose tissue,5,True
178,60.0,86.0,4,medulla cords,1,True
179,44.0,24.0,4,medulla cords,4,True
180,30.0,78.0,5,medulla sinuses,1,True
181,11.0,43.0,2,follicle,3,True
182,13.0,69.0,1,cortex,3,True
183,17.0,55.0,1,cortex,4,True
184,27.0,89.0,5,medulla sinuses,1,True
185,59.0,53.0,4,medulla cords,4,True
186,71.0,77.0,0,capsule,2,True
187,46.0,54.0,4,medulla cords,3,True
188,26.0,24.0,4,medulla cords,3,True
189,24.0,22.0,1,cortex,3,True
190,22.0,34.0,1,cortex,3,True
191,17.0,43.0,1,cortex,3,True
192,53.0,53.0,4,medulla cords,4,True
193,48.0,70.0,4,medulla cords,1,True
194,60.0,56.0,4,medulla cords,4,True
195,8.0,56.0,0,capsule,3,True
196,50.0,116.0,8,subcapsular sinus,1,True
197,29.0,21.0,4,medulla cords,4,True
198,65.0,81.0,5,medulla sinuses,1,True
199,25.0,47.0,4,medulla cords,4,True
200,52.0,104.0,5,medulla sinuses,1,True
201,50.0,122.0,7,pericapsular adipose tissue,5,True
202,44.0,108.0,5,medulla sinuses,1,True
203,13.0,27.0,0,capsule,4,True
204,43.0,101.0,4,medulla cords,1,True
205,26.0,102.0,1,cortex,3,True
206,49.0,93.0,4,medulla cords,1,True
207,54.0,100.0,5,medulla sinuses,1,True
208,58.0,80.0,4,medulla cords,4,True
209,41.0,93.0,5,medulla sinuses,1,True
210,52.0,58.0,5,medulla sinuses,1,True
211,40.0,90.0,5,medulla sinuses,1,True
212,62.0,36.0,0,capsule,5,True
213,31.0,1.0,1,cortex,3,True
214,20.0,76.0,1,cortex,3,True
215,36.0,54.0,4,medulla cords,4,True
216,57.0,65.0,4,medulla cords,4,True
217,33.0,9.0,1,cortex,4,True
218,33.0,7.0,1,cortex,4,True
219,9.0,63.0,1,cortex,3,True
220,13.0,99.0,7,pericapsular adipose tissue,5,True
221,43.0,49.0,5,medulla sinuses,1,True
222,44.0,10.0,5,medulla sinuses,4,True
223,18.0,86.0,1,cortex,3,True
224,18.0,58.0,1,cortex,4,True
225,57.0,39.0,5,medulla sinuses,1,True
226,36.0,20.0,5,medulla sinuses,1,True
227,59.0,79.0,5,medulla sinuses,1,True
228,66.0,40.0,7,pericapsular adipose tissue,5,True
229,59.0,89.0,5,medulla sinuses,1,True
230,7.0,51.0,7,pericapsular adipose tissue,5,True
231,46.0,84.0,5,medulla sinuses,1,True
232,62.0,98.0,4,medulla cords,1,True
233,68.0,84.0,4,medulla cords,2,True
234,55.0,55.0,5,medulla sinuses,1,True
235,49.0,19.0,5,medulla sinuses,1,True
236,65.0,43.0,3,hilum,5,True
237,23.0,23.0,1,cortex,3,True
238,63.0,45.0,0,capsule,5,True
239,75.0,85.0,7,pericapsular adipose tissue,1,True
240,68.0,40.0,7,pericapsular adipose tissue,5,True
241,38.0,98.0,4,medulla cords,1,True
242,48.0,8.0,4,medulla cords,3,True
243,49.0,55.0,5,medulla sinuses,1,True
244,17.0,77.0,1,cortex,3,True
245,73.0,69.0,7,pericapsular adipose tissue,5,True
246,23.0,49.0,8,subcapsular sinus,4,True
247,30.0,64.0,4,medulla cords,4,True
248,55.0,121.0,0,capsule,5,True
249,58.0,70.0,5,medulla sinuses,4,True
250,52.0,124.0,7,pericapsular adipose tissue,5,True
251,40.0,108.0,5,medulla sinuses,1,True
252,27.0,59.0,6,medulla vessels,4,True
253,15.0,79.0,1,cortex,3,True
254,65.0,35.0,7,pericapsular adipose tissue,5,True
255,37.0,97.0,5,medulla sinuses,1,True
256,55.0,105.0,4,medulla cords,1,True
257,51.0,71.0,4,medulla cords,4,True
258,52.0,20.0,5,medulla sinuses,1,True
259,37.0,119.0,0,capsule,5,True
260,24.0,112.0,7,pericapsular adipose tissue,5,True
261,17.0,99.0,0,capsule,3,True
262,19.0,41.0,1,cortex,3,True
263,27.0,47.0,5,medulla sinuses,4,True
264,58.0,92.0,5,medulla sinuses,1,True
265,53.0,115.0,4,medulla cords,4,True
266,34.0,110.0,1,cortex,4,True
267,24.0,86.0,1,cortex,4,True
268,28.0,74.0,4,medulla cords,1,True
269,53.0,87.0,5,medulla sinuses,1,True
270,14.0,66.0,1,cortex,3,True
271,30.0,116.0,0,capsule,5,True
272,37.0,121.0,7,pericapsular adipose tissue,5,True
273,59.0,97.0,5,medulla sinuses,1,True
274,46.0,34.0,5,medulla sinuses,1,True
275,48.0,94.0,5,medulla sinuses,1,True
276,45.0,13.0,4,medulla cords,1,True
277,76.0,84.0,7,pericapsular adipose tissue,1,True
278,74.0,76.0,7,pericapsular adipose tissue,5,True
279,23.0,29.0,1,cortex,4,True
280,62.0,114.0,1,cortex,4,True
281,29.0,107.0,1,cortex,1,True
282,20.0,54.0,5,medulla sinuses,2,True
283,29.0,99.0,1,cortex,4,True
284,56.0,72.0,5,medulla sinuses,4,True
285,64.0,102.0,5,medulla sinuses,1,True
286,35.0,53.0,5,medulla sinuses,1,True
287,69.0,105.0,8,subcapsular sinus,5,True
288,30.0,2.0,1,cortex,3,True
289,60.0,116.0,1,cortex,3,True
290,10.0,76.0,8,subcapsular sinus,3,True
291,38.0,94.0,5,medulla sinuses,1,True
292,13.0,59.0,1,cortex,3,True
293,57.0,41.0,5,medulla sinuses,1,True
294,32.0,48.0,4,medulla cords,1,True
295,43.0,111.0,4,medulla cords,4,True
296,62.0,40.0,3,hilum,5,True
297,39.0,99.0,5,medulla sinuses,1,True
298,54.0,94.0,5,medulla sinuses,1,True
299,37.0,35.0,4,medulla cords,1,True
300,57.0,75.0,5,medulla sinuses,4,True
301,50.0,92.0,5,medulla sinuses,1,True
302,47.0,55.0,4,medulla cords,4,True
303,18.0,52.0,1,cortex,3,True
304,36.0,2.0,1,cortex,6,True
305,21.0,27.0,1,cortex,3,True
306,14.0,50.0,9,trabeculae,3,True
307,50.0,14.0,5,medulla sinuses,4,True
308,32.0,90.0,5,medulla sinuses,1,True
309,47.0,25.0,5,medulla sinuses,1,True
310,8.0,58.0,0,capsule,4,True
311,44.0,50.0,5,medulla sinuses,1,True
312,45.0,25.0,4,medulla cords,1,True
313,42.0,42.0,4,medulla cords,4,True
314,28.0,2.0,1,cortex,3,True
315,56.0,74.0,5,medulla sinuses,1,True
316,66.0,66.0,4,medulla cords,4,True
317,42.0,114.0,4,medulla cords,4,True
318,56.0,54.0,5,medulla sinuses,1,True
319,16.0,60.0,1,cortex,3,True
320,16.0,74.0,1,cortex,3,True
321,47.0,17.0,5,medulla sinuses,1,True
322,19.0,25.0,1,cortex,3,True
323,26.0,68.0,4,medulla cords,4,True
324,23.0,73.0,1,cortex,4,True
325,69.0,59.0,7,pericapsular adipose tissue,2,True
326,31.0,7.0,1,cortex,3,True
327,24.0,26.0,4,medulla cords,3,True
328,18.0,62.0,1,cortex,4,True
329,21.0,41.0,4,medulla cords,4,True
330,60.0,48.0,3,hilum,2,True
331,35.0,47.0,4,medulla cords,4,True
332,19.0,67.0,1,cortex,3,True
333,23.0,107.0,2,follicle,3,True
334,36.0,16.0,4,medulla cords,4,True
335,46.0,48.0,5,medulla sinuses,1,True
336,11.0,91.0,7,pericapsular adipose tissue,5,True
337,46.0,116.0,1,cortex,4,True
338,47.0,81.0,4,medulla cords,4,True
339,17.0,97.0,8,subcapsular sinus,4,True
340,63.0,39.0,3,hilum,5,True
341,29.0,39.0,4,medulla cords,4,True
342,54.0,82.0,4,medulla cords,4,True
343,14.0,36.0,1,cortex,3,True
344,38.0,2.0,1,cortex,3,True
345,22.0,54.0,5,medulla sinuses,4,True
346,18.0,98.0,1,cortex,3,True
347,67.0,71.0,4,medulla cords,4,True
348,25.0,83.0,1,cortex,4,True
349,10.0,62.0,1,cortex,3,True
350,25.0,19.0,1,cortex,3,True
351,30.0,10.0,1,cortex,3,True
352,46.0,74.0,5,medulla sinuses,1,True
353,45.0,57.0,4,medulla cords,4,True
354,46.0,118.0,1,cortex,5,True
355,24.0,88.0,1,cortex,4,True
356,29.0,113.0,1,cortex,3,True
357,53.0,19.0,5,medulla sinuses,1,True
358,15.0,21.0,0,capsule,4,True
359,59.0,11.0,7,pericapsular adipose tissue,5,True
360,22.0,68.0,1,cortex,4,True
361,52.0,68.0,4,medulla cords,4,True
362,34.0,90.0,4,medulla cords,1,True
363,37.0,45.0,5,medulla sinuses,4,True
364,62.0,72.0,4,medulla cords,4,True
365,46.0,36.0,4,medulla cords,4,True
366,49.0,95.0,4,medulla cords,1,True
367,18.0,14.0,0,capsule,5,True
368,55.0,29.0,4,medulla cords,4,True
369,74.0,64.0,7,pericapsular adipose tissue,5,True
370,59.0,47.0,5,medulla sinuses,2,True
371,7.0,57.0,7,pericapsular adipose tissue,5,True
372,63.0,107.0,5,medulla sinuses,1,True
373,45.0,1.0,8,subcapsular sinus,2,True
374,66.0,38.0,7,pericapsular adipose tissue,5,True
375,23.0,19.0,1,cortex,3,True
376,25.0,27.0,4,medulla cords,4,True
377,19.0,31.0,1,cortex,3,True
378,38.0,8.0,4,medulla cords,4,True
379,28.0,22.0,4,medulla cords,4,True
380,13.0,37.0,1,cortex,3,True
381,69.0,91.0,5,medulla sinuses,2,True
382,13.0,83.0,1,cortex,3,True
383,62.0,56.0,5,medulla sinuses,2,True
384,58.0,110.0,4,medulla cords,1,True
385,45.0,75.0,4,medulla cords,1,True
386,32.0,2.0,1,cortex,6,True
387,51.0,49.0,4,medulla cords,4,True
388,27.0,81.0,1,cortex,4,True
389,32.0,94.0,4,medulla cords,4,True
390,74.0,66.0,7,pericapsular adipose tissue,5,True
391,38.0,72.0,4,medulla cords,1,True
392,46.0,122.0,7,pericapsular adipose tissue,5,True
393,23.0,87.0,2,follicle,3,True
394,55.0,39.0,4,medulla cords,4,True
395,21.0,95.0,1,cortex,3,True
396,20.0,64.0,1,cortex,4,True
397,16.0,32.0,1,cortex,3,True
398,28.0,96.0,1,cortex,4,True
399,56.0,78.0,4,medulla cords,1,True
400,42.0,4.0,1,cortex,3,True
401,41.0,71.0,5,medulla sinuses,1,True
402,53.0,49.0,5,medulla sinuses,1,True
403,63.0,91.0,6,medulla vessels,1,True
404,62.0,48.0,1,cortex,4,True
405,63.0,95.0,5,medulla sinuses,1,True
406,51.0,119.0,1,cortex,5,True
407,29.0,41.0,4,medulla cords,4,True
408,51.0,31.0,5,medulla sinuses,1,True
409,47.0,13.0,5,medulla sinuses,4,True
410,58.0,32.0,4,medulla cords,4,True
411,19.0,99.0,2,follicle,3,True
412,15.0,101.0,7,pericapsular adipose tissue,5,True
413,40.0,54.0,5,medulla sinuses,1,True
414,36.0,102.0,4,medulla cords,4,True
415,34.0,38.0,5,medulla sinuses,4,True
416,68.0,94.0,5,medulla sinuses,1,True
417,45.0,11.0,4,medulla cords,4,True
418,38.0,44.0,5,medulla sinuses,4,True
419,42.0,68.0,4,medulla cords,4,True
420,38.0,116.0,1,cortex,3,True
421,47.0,63.0,4,medulla cords,1,True
422,11.0,79.0,1,cortex,3,True
423,18.0,104.0,0,capsule,5,True
424,57.0,87.0,5,medulla sinuses,1,True
425,61.0,81.0,5,medulla sinuses,1,True
426,49.0,69.0,4,medulla cords,1,True
427,52.0,4.0,2,follicle,6,True
428,49.0,53.0,5,medulla sinuses,1,True
429,69.0,51.0,7,pericapsular adipose tissue,5,True
430,72.0,74.0,7,pericapsular adipose tissue,5,True
431,45.0,31.0,5,medulla sinuses,1,True
432,9.0,59.0,1,cortex,3,True
433,30.0,88.0,4,medulla cords,1,True
434,32.0,84.0,5,medulla sinuses,1,True
435,30.0,38.0,4,medulla cords,4,True
436,8.0,76.0,0,capsule,5,True
437,68.0,112.0,7,pericapsular adipose tissue,5,True
438,33.0,111.0,1,cortex,4,True
439,11.0,49.0,9,trabeculae,4,True
440,36.0,42.0,4,medulla cords,4,True
441,17.0,67.0,1,cortex,3,True
442,62.0,118.0,0,capsule,5,True
443,32.0,4.0,1,cortex,4,True
444,62.0,38.0,3,hilum,5,True
445,11.0,89.0,7,pericapsular adipose tissue,5,True
446,16.0,50.0,9,trabeculae,4,True
447,57.0,17.0,1,cortex,3,True
448,63.0,85.0,4,medulla cords,1,True
449,56.0,44.0,5,medulla sinuses,1,True
450,44.0,38.0,4,medulla cords,4,True
451,8.0,46.0,7,pericapsular adipose tissue,5,True
452,15.0,89.0,1,cortex,3,True
453,45.0,105.0,5,medulla sinuses,1,True
454,41.0,121.0,7,pericapsular adipose tissue,5,True
455,55.0,93.0,5,medulla sinuses,1,True
456,46.0,62.0,4,medulla cords,4,True
457,59.0,61.0,5,medulla sinuses,4,True
458,21.0,53.0,5,medulla sinuses,4,True
459,47.0,105.0,4,medulla cords,1,True
460,71.0,75.0,0,capsule,2,True
461,24.0,64.0,5,medulla sinuses,1,True
462,50.0,102.0,4,medulla cords,1,True
463,19.0,103.0,0,capsule,4,True
464,55.0,117.0,1,cortex,5,True
465,74.0,92.0,7,pericapsular adipose tissue,5,True
466,68.0,90.0,5,medulla sinuses,1,True
467,15.0,97.0,7,pericapsular adipose tissue,5,True
468,65.0,41.0,7,pericapsular adipose tissue,5,True
469,33.0,59.0,5,medulla sinuses,1,True
470,51.0,37.0,4,medulla cords,4,True
471,69.0,79.0,4,medulla cords,2,True
472,30.0,34.0,4,medulla cords,4,True
473,34.0,30.0,4,medulla cords,4,True
474,44.0,66.0,4,medulla cords,4,True
475,42.0,28.0,4,medulla cords,4,True
476,11.0,77.0,1,cortex,3,True
477,44.0,114.0,5,medulla sinuses,4,True
478,52.0,36.0,4,medulla cords,4,True
479,24.0,74.0,5,medulla sinuses,1,True
480,45.0,47.0,4,medulla cords,4,True
481,45.0,79.0,5,medulla sinuses,1,True
482,17.0,91.0,1,cortex,3,True
483,44.0,48.0,5,medulla sinuses,1,True
484,55.0,13.0,2,follicle,6,True
485,40.0,116.0,1,cortex,3,True
486,30.0,112.0,1,cortex,3,True
487,36.0,14.0,5,medulla sinuses,4,True
488,51.0,17.0,4,medulla cords,4,True
489,44.0,14.0,5,medulla sinuses,1,True
490,70.0,84.0,5,medulla sinuses,2,True
491,57.0,69.0,4,medulla cords,4,True
492,40.0,120.0,7,pericapsular adipose tissue,5,True
493,22.0,38.0,5,medulla sinuses,4,True
494,12.0,90.0,0,capsule,4,True
495,28.0,114.0,0,capsule,5,True
496,61.0,73.0,4,medulla cords,4,True
497,72.0,50.0,7,pericapsular adipose tissue,5,True
498,50.0,50.0,5,medulla sinuses,1,True
499,17.0,17.0,0,capsule,4,True
500,61.0,69.0,6,medulla vessels,1,True
501,26.0,18.0,1,cortex,3,True
502,52.0,110.0,5,medulla sinuses,1,True
503,37.0,17.0,4,medulla cords,4,True
504,31.0,39.0,4,medulla cords,4,True
505,40.0,32.0,4,medulla cords,4,True
506,21.0,15.0,1,cortex,3,True
507,41.0,103.0,4,medulla cords,1,True
508,43.0,93.0,4,medulla cords,1,True
509,34.0,68.0,4,medulla cords,4,True
510,20.0,82.0,1,cortex,3,True
511,57.0,95.0,4,medulla cords,4,True
512,22.0,66.0,5,medulla sinuses,4,True
513,7.0,67.0,7,pericapsular adipose tissue,4,True
514,48.0,90.0,4,medulla cords,4,True
515,26.0,12.0,1,cortex,3,True
516,73.0,79.0,7,pericapsular adipose tissue,5,True
517,64.0,66.0,4,medulla cords,4,True
518,68.0,46.0,7,pericapsular adipose tissue,5,True
519,48.0,74.0,5,medulla sinuses,4,True
520,8.0,52.0,7,pericapsular adipose tissue,5,True
521,54.0,114.0,4,medulla cords,1,True
522,52.0,86.0,4,medulla cords,4,True
523,24.0,106.0,2,follicle,3,True
524,42.0,110.0,5,medulla sinuses,1,True
525,59.0,111.0,5,medulla sinuses,1,True
526,43.0,99.0,4,medulla cords,1,True
527,51.0,59.0,5,medulla sinuses,1,True
528,59.0,37.0,4,medulla cords,4,True
529,68.0,102.0,4,medulla cords,4,True
530,31.0,53.0,4,medulla cords,1,True
531,34.0,78.0,4,medulla cords,1,True
532,27.0,103.0,2,follicle,3,True
533,16.0,92.0,2,follicle,3,True
534,8.0,78.0,0,capsule,5,True
535,41.0,35.0,4,medulla cords,1,True
536,60.0,14.0,7,pericapsular adipose tissue,5,True
537,41.0,7.0,5,medulla sinuses,4,True
538,58.0,112.0,4,medulla cords,1,True
539,19.0,27.0,1,cortex,3,True
540,21.0,9.0,0,capsule,3,True
541,73.0,81.0,7,pericapsular adipose tissue,2,True
542,37.0,13.0,4,medulla cords,4,True
543,44.0,52.0,4,medulla cords,4,True
544,28.0,88.0,4,medulla cords,1,True
545,70.0,46.0,7,pericapsular adipose tissue,5,True
546,48.0,44.0,5,medulla sinuses,1,True
547,63.0,105.0,5,medulla sinuses,1,True
548,54.0,44.0,5,medulla sinuses,1,True
549,53.0,7.0,1,cortex,6,True
550,34.0,116.0,8,subcapsular sinus,4,True
551,68.0,64.0,1,cortex,2,True
552,24.0,104.0,1,cortex,3,True
553,44.0,16.0,5,medulla sinuses,1,True
554,44.0,32.0,4,medulla cords,1,True
555,46.0,82.0,4,medulla cords,4,True
556,11.0,35.0,0,capsule,5,True
557,57.0,119.0,8,subcapsular sinus,5,True
558,26.0,70.0,4,medulla cords,4,True
559,38.0,54.0,5,medulla sinuses,1,True
560,33.0,49.0,5,medulla sinuses,1,True
561,57.0,21.0,1,cortex,3,True
562,57.0,111.0,5,medulla sinuses,1,True
563,48.0,80.0,5,medulla sinuses,4,True
564,23.0,55.0,5,medulla sinuses,4,True
565,66.0,100.0,4,medulla cords,1,True
566,29.0,115.0,0,capsule,4,True
567,48.0,28.0,5,medulla sinuses,1,True
568,51.0,25.0,4,medulla cords,1,True
569,30.0,0.0,1,cortex,6,True
570,42.0,62.0,5,medulla sinuses,1,True
571,29.0,73.0,5,medulla sinuses,1,True
572,44.0,62.0,4,medulla cords,4,True
573,29.0,23.0,5,medulla sinuses,4,True
574,18.0,22.0,1,cortex,3,True
575,67.0,61.0,1,cortex,2,True
576,27.0,13.0,1,cortex,3,True
577,60.0,22.0,0,capsule,2,True
578,39.0,75.0,4,medulla cords,1,True
579,54.0,74.0,4,medulla cords,4,True
580,36.0,80.0,4,medulla cords,1,True
581,49.0,65.0,5,medulla sinuses,1,True
582,20.0,42.0,4,medulla cords,4,True
583,71.0,105.0,7,pericapsular adipose tissue,2,True
584,34.0,114.0,8,subcapsular sinus,4,True
585,60.0,78.0,4,medulla cords,1,True
586,50.0,114.0,8,subcapsular sinus,1,True
587,22.0,80.0,1,cortex,3,True
588,22.0,22.0,1,cortex,3,True
589,63.0,93.0,6,medulla vessels,1,True
590,50.0,118.0,8,subcapsular sinus,5,True
591,49.0,45.0,4,medulla cords,4,True
592,53.0,77.0,4,medulla cords,4,True
593,12.0,78.0,1,cortex,3,True
594,32.0,54.0,4,medulla cords,4,True
595,22.0,82.0,1,cortex,4,True
596,49.0,27.0,5,medulla sinuses,1,True
597,42.0,92.0,6,medulla vessels,1,True
598,37.0,115.0,2,follicle,3,True
599,62.0,108.0,4,medulla cords,1,True
600,52.0,60.0,4,medulla cords,4,True
601,36.0,60.0,4,medulla cords,4,True
602,29.0,45.0,5,medulla sinuses,1,True
603,33.0,57.0,4,medulla cords,1,True
604,56.0,14.0,2,follicle,3,True
605,45.0,109.0,4,medulla cords,1,True
606,26.0,100.0,1,cortex,3,True
607,35.0,101.0,4,medulla cords,1,True
608,21.0,21.0,1,cortex,3,True
609,41.0,101.0,4,medulla cords,1,True
610,28.0,12.0,1,cortex,3,True
611,62.0,52.0,5,medulla sinuses,1,True
612,45.0,85.0,5,medulla sinuses,1,True
613,45.0,99.0,4,medulla cords,1,True
614,42.0,60.0,5,medulla sinuses,4,True
615,47.0,41.0,4,medulla cords,4,True
616,13.0,81.0,1,cortex,3,True
617,31.0,115.0,2,follicle,3,True
