cell_idx,x,y,ground_truth,ground_truth_name,prediction,eval_mask
184,1866.5,2243.83411764706,2,invasive cancer,3,True
185,1870.625,2116.38035294118,2,invasive cancer,3,True
186,1871.0,1994.40847058824,2,invasive cancer,3,True
187,1868.75,1867.45305882353,2,invasive cancer,3,True
188,1871.875,1742.86482352941,2,invasive cancer,3,True
189,1870.625,1618.27658823529,2,invasive cancer,3,True
190,1870.25,1491.81952941176,2,invasive cancer,3,True
191,1871.5,1365.36247058824,2,invasive cancer,2,True
192,1873.625,1243.88894117647,2,invasive cancer,2,True
193,1873.0,1118.17941176471,3,undetermined,2,False
194,1871.5,989.355176470588,3,undetermined,2,False
195,1870.0,864.393176470589,2,invasive cancer,2,True
196,1871.625,739.555764705882,2,invasive cancer,2,True
197,1872.125,614.22,2,invasive cancer,2,True
198,1872.875,488.261294117647,2,invasive cancer,2,True
199,1870.25,3725.06364705882,2,invasive cancer,3,True
200,1868.625,3609.072,2,invasive cancer,3,True
201,1872.5,3481.86741176471,2,invasive cancer,3,True
202,1870.375,3363.75776470588,2,invasive cancer,3,True
203,1870.0,3241.03835294118,2,invasive cancer,3,True
204,1995.125,3123.30247058824,2,invasive cancer,3,True
205,1992.25,2992.11105882353,2,invasive cancer,3,True
206,1989.375,2872.13258823529,2,invasive cancer,3,True
207,1988.75,2749.164,2,invasive cancer,3,True
208,1991.5,2621.95941176471,2,invasive cancer,3,True
209,1990.375,2495.75152941176,2,invasive cancer,3,True
210,1991.0,2369.16988235294,2,invasive cancer,3,True
211,1990.875,2244.20788235294,2,invasive cancer,3,True
212,1999.375,2120.61635294118,2,invasive cancer,3,True
213,1989.875,1996.40188235294,2,invasive cancer,3,True
214,1990.625,1869.44647058824,2,invasive cancer,3,True
215,1990.625,1744.23529411765,2,invasive cancer,3,True
216,1991.375,1620.39458823529,2,invasive cancer,3,True
217,1991.875,1494.56047058824,2,invasive cancer,3,True
218,1992.25,1369.59847058824,2,invasive cancer,2,True
219,1997.75,1235.54152941177,2,invasive cancer,2,True
220,1993.125,1117.18270588235,2,invasive cancer,2,True
221,1994.0,993.964941176471,2,invasive cancer,2,True
222,1991.875,865.514470588235,2,invasive cancer,2,True
223,1993.5,739.555764705882,2,invasive cancer,2,True
224,1995.25,615.216705882353,2,invasive cancer,2,True
225,1993.5,490.753058823529,2,invasive cancer,2,True
226,1989.75,3733.53564705882,2,invasive cancer,3,True
227,1989.625,3608.94741176471,2,invasive cancer,3,True
228,1992.125,3486.10341176471,2,invasive cancer,3,True
229,1993.5,3365.75117647059,2,invasive cancer,3,True
230,1990.5,3243.90388235294,2,invasive cancer,3,True
231,2118.625,3119.31564705882,2,invasive cancer,3,True
232,2119.875,2988.498,2,invasive cancer,3,True
233,2119.25,2872.008,2,invasive cancer,3,True
234,2120.125,2746.04929411765,2,invasive cancer,3,True
235,2119.25,2621.71023529412,2,invasive cancer,3,True
236,2121.375,2497.24658823529,2,invasive cancer,3,True
237,2121.5,2369.29447058824,2,invasive cancer,3,True
238,2123.25,2244.83082352941,2,invasive cancer,3,True
239,2117.875,1995.77894117647,2,invasive cancer,3,True
240,2120.25,1868.82352941176,2,invasive cancer,3,True
241,2120.875,1744.85823529412,2,invasive cancer,3,True
242,2120.625,1618.152,2,invasive cancer,3,True
243,2120.875,1493.56376470588,2,invasive cancer,3,True
244,2120.5,1367.85423529412,2,invasive cancer,2,True
245,2122.625,1242.76764705882,2,invasive cancer,2,True
246,2123.0,1115.18929411765,2,invasive cancer,2,True
247,2120.625,990.351882352941,2,invasive cancer,2,True
248,2120.875,868.130823529412,2,invasive cancer,2,True
249,2122.625,740.926235294118,2,invasive cancer,2,True
250,2118.875,614.718352941176,2,invasive cancer,2,True
251,2122.625,489.756352941176,2,invasive cancer,2,True
252,2120.75,3609.44576470588,2,invasive cancer,3,True
253,2119.875,3486.60176470588,3,undetermined,3,False
254,2122.25,3362.38729411765,2,invasive cancer,3,True
255,2117.75,3240.78917647059,2,invasive cancer,3,True
256,2243.875,3120.43694117647,2,invasive cancer,3,True
257,2242.5,2995.47494117647,0,connective tissue,3,True
258,2242.625,2872.50635294118,0,connective tissue,3,True
259,2243.625,2745.92470588235,2,invasive cancer,3,True
260,2245.375,2621.83482352941,2,invasive cancer,3,True
261,2245.625,2499.73835294118,2,invasive cancer,3,True
262,2246.875,2372.78294117647,2,invasive cancer,3,True
263,2245.5,2244.83082352941,2,invasive cancer,3,True
264,2243.5,2122.60976470588,2,invasive cancer,3,True
265,2245.875,1998.27070588235,2,invasive cancer,3,True
266,2248.25,1871.19070588235,2,invasive cancer,3,True
267,2241.25,1746.72705882353,2,invasive cancer,3,True
268,2246.5,1620.02082352941,2,invasive cancer,3,True
269,2246.125,1494.31129411765,2,invasive cancer,3,True
270,2247.5,1370.59517647059,2,invasive cancer,2,True
271,2246.75,1243.88894117647,2,invasive cancer,2,True
272,2246.75,1122.29082352941,2,invasive cancer,2,True
273,2249.125,988.732235294117,2,invasive cancer,2,True
274,2247.125,870.498,2,invasive cancer,2,True
275,2246.125,742.047529411765,2,invasive cancer,2,True
276,2247.75,616.836352941176,2,invasive cancer,2,True
277,2245.5,3612.18670588235,3,undetermined,3,False
278,2244.0,3488.346,0,connective tissue,3,True
279,2241.5,3358.40047058824,2,invasive cancer,3,True
280,2242.875,3241.28752941176,2,invasive cancer,3,True
281,2373.375,3119.56482352941,0,connective tissue,3,True
282,2380.75,2998.96341176471,0,connective tissue,3,True
283,2379.625,2875.49647058824,2,invasive cancer,3,True
284,2378.5,2751.03282352941,2,invasive cancer,3,True
285,2381.625,2624.82494117647,2,invasive cancer,3,True
286,2381.75,2500.23670588235,2,invasive cancer,3,True
287,2382.5,2373.15670588235,2,invasive cancer,3,True
288,2383.5,2248.07011764706,0,connective tissue,3,True
289,2381.0,2123.10811764706,2,invasive cancer,3,True
290,2381.25,1996.65105882353,2,invasive cancer,3,True
291,2380.0,1873.30870588235,2,invasive cancer,3,True
292,2380.125,1748.59588235294,2,invasive cancer,3,True
293,2384.5,1622.88635294118,2,invasive cancer,3,True
294,2382.875,1497.426,2,invasive cancer,3,True
295,2382.625,1370.09682352941,2,invasive cancer,3,True
296,2384.375,1249.37082352941,2,invasive cancer,2,True
297,2384.125,1121.91705882353,2,invasive cancer,2,True
298,2381.125,993.964941176471,2,invasive cancer,2,True
299,2382.5,869.875058823529,2,invasive cancer,2,True
300,2382.0,744.913058823529,2,invasive cancer,2,True
301,2383.875,620.200235294118,2,invasive cancer,2,True
302,2379.5,3614.05552941176,2,invasive cancer,3,True
303,2383.0,3487.72305882353,3,undetermined,3,False
304,2383.125,3364.13152941176,0,connective tissue,3,True
305,2381.875,3243.40552941176,0,connective tissue,3,True
306,2494.625,3126.168,0,connective tissue,3,True
307,2491.5,3002.20270588235,0,connective tissue,3,True
308,2491.0,2877.36529411765,0,connective tissue,3,True
309,2491.5,2753.4,0,connective tissue,3,True
310,2488.5,2628.31341176471,0,connective tissue,3,True
311,2493.75,2502.10552941177,0,connective tissue,3,True
312,2493.125,2376.27141176471,3,undetermined,3,False
313,2495.25,2249.56517647059,0,connective tissue,3,True
314,2490.375,2126.472,3,undetermined,3,False
315,2494.5,2001.51,2,invasive cancer,3,True
316,2493.625,1875.92505882353,2,invasive cancer,3,True
317,2493.125,1751.46141176471,2,invasive cancer,3,True
318,2493.625,1625.75188235294,2,invasive cancer,3,True
319,2493.625,1496.55388235294,2,invasive cancer,3,True
320,2495.5,1375.45411764706,2,invasive cancer,3,True
321,2495.125,1249.99376470588,2,invasive cancer,2,True
322,2495.0,1125.53011764706,2,invasive cancer,2,True
323,2494.5,998.574705882353,2,invasive cancer,2,True
324,2489.75,872.242235294118,2,invasive cancer,2,True
325,2495.5,746.781882352941,2,invasive cancer,2,True
326,2495.0,622.442823529412,2,invasive cancer,2,True
327,2492.0,3616.42270588235,2,invasive cancer,3,True
328,2494.125,3492.45741176471,2,invasive cancer,3,True
329,2494.5,3372.22976470588,2,invasive cancer,3,True
330,2491.625,3248.51364705882,2,invasive cancer,3,True
331,2617.0,3127.04011764706,0,connective tissue,3,True
332,2615.875,3001.08141176471,0,connective tissue,3,True
333,2618.625,2875.24729411765,2,invasive cancer,3,True
334,2616.5,2752.27870588235,2,invasive cancer,3,True
335,2618.875,2627.81505882353,2,invasive cancer,3,True
336,2619.75,2499.11541176471,0,connective tissue,3,True
337,2621.5,2374.65176470588,2,invasive cancer,3,True
338,2620.125,2249.316,2,invasive cancer,3,True
339,2620.125,2126.472,2,invasive cancer,3,True
340,2618.375,2000.88705882353,2,invasive cancer,3,True
341,2619.0,1875.42670588235,2,invasive cancer,3,True
342,2619.25,1750.96305882353,2,invasive cancer,3,True
343,2622.25,1628.24364705882,2,invasive cancer,3,True
344,2621.0,1501.16364705882,2,invasive cancer,3,True
345,2621.25,1376.20164705882,2,invasive cancer,3,True
346,2622.25,1250.11835294118,2,invasive cancer,2,True
347,2620.375,1124.78258823529,2,invasive cancer,2,True
348,2620.375,998.699294117647,2,invasive cancer,2,True
349,2625.75,872.117647058823,2,invasive cancer,2,True
350,2623.875,749.647411764706,2,invasive cancer,2,True
351,2622.5,622.816588235294,2,invasive cancer,2,True
352,2616.5,3494.45082352941,2,invasive cancer,3,True
353,2617.0,3371.60682352941,3,undetermined,3,False
354,2615.375,3250.00870588235,3,undetermined,3,False
355,2755.25,3118.56811764706,2,invasive cancer,3,True
356,2756.0,2993.97988235294,2,invasive cancer,3,True
357,2756.5,2868.27035294118,2,invasive cancer,3,True
358,2754.75,2745.30176470588,2,invasive cancer,3,True
359,2755.125,2620.71352941176,2,invasive cancer,3,True
360,2756.0,2496.37447058824,2,invasive cancer,3,True
361,2757.75,2369.66823529412,2,invasive cancer,3,True
362,2757.125,2245.82752941176,2,invasive cancer,3,True
363,2753.25,2117.12788235294,2,invasive cancer,3,True
364,2753.75,1993.41176470588,2,invasive cancer,3,True
365,2754.625,1869.57105882353,2,invasive cancer,3,True
366,2755.625,1740.37305882353,2,invasive cancer,3,True
367,2756.875,1618.27658823529,2,invasive cancer,3,True
368,2755.625,1496.42929411765,2,invasive cancer,3,True
369,2757.125,1366.23458823529,2,invasive cancer,3,True
370,2759.125,1247.502,2,invasive cancer,3,True
371,2758.625,1115.93682352941,2,invasive cancer,2,True
372,2754.75,990.351882352941,2,invasive cancer,2,True
373,2756.75,864.019411764706,2,invasive cancer,2,True
374,2758.125,739.680352941176,2,invasive cancer,2,True
375,2754.25,618.331411764706,2,invasive cancer,2,True
376,2758.875,3360.14470588235,0,connective tissue,3,True
377,2754.125,3239.91705882353,3,undetermined,3,False
378,2878.75,3117.07305882353,2,invasive cancer,3,True
379,2879.25,2993.35694117647,2,invasive cancer,3,True
380,2879.625,2867.02447058824,2,invasive cancer,3,True
381,2880.125,2745.42635294118,2,invasive cancer,3,True
382,2883.625,2618.22176470588,2,invasive cancer,3,True
383,2881.5,2495.62694117647,2,invasive cancer,3,True
384,2881.625,2368.92070588235,2,invasive cancer,3,True
385,2883.375,2244.20788235294,2,invasive cancer,3,True
386,2879.375,2119.74423529412,2,invasive cancer,3,True
387,2880.25,1994.78223529412,2,invasive cancer,3,True
388,2880.5,1869.44647058824,2,invasive cancer,3,True
389,2881.25,1742.11729411765,2,invasive cancer,3,True
390,2882.25,1495.55717647059,2,invasive cancer,3,True
391,2882.125,1365.98541176471,2,invasive cancer,3,True
392,2881.0,1243.63976470588,2,invasive cancer,3,True
393,2881.5,1116.68435294118,2,invasive cancer,1,True
394,2880.125,991.099411764706,2,invasive cancer,1,True
395,2881.875,865.265294117647,2,invasive cancer,1,True
396,2880.625,738.683647058823,2,invasive cancer,1,True
397,2881.75,614.593764705882,2,invasive cancer,1,True
398,2881.5,3360.76764705882,2,invasive cancer,3,True
399,2879.5,3241.41211764706,2,invasive cancer,3,True
400,2996.875,3119.56482352941,2,invasive cancer,3,True
401,3000.125,2993.60611764706,2,invasive cancer,3,True
402,2998.125,2871.88341176471,2,invasive cancer,3,True
403,2999.0,2746.79682352941,2,invasive cancer,3,True
404,3000.625,2622.83152941176,2,invasive cancer,3,True
405,3001.625,2498.24329411765,2,invasive cancer,3,True
406,3001.125,2370.78952941176,2,invasive cancer,3,True
407,3002.25,2245.70294117647,2,invasive cancer,3,True
408,3000.5,2119.86882352941,2,invasive cancer,3,True
409,2999.75,1995.52976470588,2,invasive cancer,3,True
410,3001.0,1873.05952941176,2,invasive cancer,3,True
411,3001.625,1745.10741176471,2,invasive cancer,3,True
412,3001.625,1618.65035294118,2,invasive cancer,3,True
413,3002.5,1495.93094117647,2,invasive cancer,3,True
414,3004.125,1369.47388235294,2,invasive cancer,3,True
415,3002.5,1246.75447058824,2,invasive cancer,1,True
416,3005.75,1118.17941176471,2,invasive cancer,1,True
417,3002.0,997.453411764706,2,invasive cancer,1,True
418,3002.625,867.881647058824,2,invasive cancer,1,True
419,3001.75,743.044235294118,2,invasive cancer,1,True
420,3002.875,615.465882352942,2,invasive cancer,1,True
421,2999.5,3244.15305882353,2,invasive cancer,3,True
422,3118.875,3119.19105882353,2,invasive cancer,3,True
423,3121.875,2996.34705882353,2,invasive cancer,3,True
424,3121.875,2874.25058823529,2,invasive cancer,3,True
425,3122.25,2748.41647058824,2,invasive cancer,3,True
426,3122.625,2626.19541176471,2,invasive cancer,3,True
427,3122.875,2498.36788235294,2,invasive cancer,3,True
428,3124.375,2247.198,2,invasive cancer,3,True
429,3119.75,2121.61305882353,2,invasive cancer,3,True
430,3122.75,1998.27070588235,2,invasive cancer,3,True
431,3121.75,1873.30870588235,2,invasive cancer,3,True
432,3123.25,1749.21882352941,2,invasive cancer,3,True
433,3124.25,1620.02082352941,2,invasive cancer,3,True
434,3122.5,1497.17682352941,2,invasive cancer,3,True
435,3121.625,1371.46729411765,2,invasive cancer,3,True
436,3124.75,1245.63317647059,2,invasive cancer,1,True
437,3124.875,1121.41870588235,2,invasive cancer,1,True
438,3122.5,999.820588235294,2,invasive cancer,1,True
439,3122.875,869.501294117647,2,invasive cancer,1,True
440,3118.75,741.175411764706,2,invasive cancer,1,True
441,3119.625,3242.78258823529,2,invasive cancer,3,True
442,3244.375,3120.56152941177,2,invasive cancer,3,True
443,3245.625,2999.58635294118,2,invasive cancer,3,True
444,3244.625,2879.23411764706,2,invasive cancer,3,True
445,3245.875,2746.17388235294,2,invasive cancer,3,True
446,3247.875,2623.20529411765,2,invasive cancer,3,True
447,3246.875,2499.48917647059,2,invasive cancer,3,True
448,3249.375,2371.66164705882,2,invasive cancer,3,True
449,3248.875,2248.81764705882,2,invasive cancer,3,True
450,3245.375,2120.99011764706,2,invasive cancer,3,True
451,3246.375,1995.52976470588,2,invasive cancer,3,True
452,3247.5,1871.93823529412,2,invasive cancer,3,True
453,3247.0,1748.96964705882,2,invasive cancer,3,True
454,3248.25,1620.27,2,invasive cancer,3,True
455,3248.125,1496.80305882353,2,invasive cancer,3,True
456,3250.5,1374.582,2,invasive cancer,3,True
457,3249.25,1242.64305882353,2,invasive cancer,1,True
458,3249.375,1120.422,2,invasive cancer,1,True
459,3242.75,993.964941176471,2,invasive cancer,1,True
460,3250.125,867.632470588235,2,invasive cancer,1,True
461,3249.625,743.667176470588,2,invasive cancer,1,True
462,3366.875,3122.43035294118,2,invasive cancer,3,True
463,3368.125,3000.45847058824,2,invasive cancer,3,True
464,3367.0,2874.49976470588,2,invasive cancer,3,True
465,3366.625,2748.54105882353,2,invasive cancer,3,True
466,3368.625,2624.202,2,invasive cancer,3,True
467,3369.875,2500.73505882353,2,invasive cancer,3,True
468,3369.125,2376.14682352941,2,invasive cancer,3,True
469,3369.375,2250.06352941176,2,invasive cancer,3,True
470,3369.75,2122.36058823529,2,invasive cancer,3,True
471,3370.375,1997.274,2,invasive cancer,3,True
472,3370.75,1874.05623529412,2,invasive cancer,3,True
473,3369.625,1749.84176470588,2,invasive cancer,3,True
474,3368.125,1622.51258823529,2,invasive cancer,3,True
475,3370.375,1501.16364705882,2,invasive cancer,3,True
476,3369.875,1371.84105882353,2,invasive cancer,1,True
477,3372.125,1245.88235294118,2,invasive cancer,1,True
478,3373.5,1123.66129411765,2,invasive cancer,1,True
479,3370.125,995.833764705882,2,invasive cancer,1,True
480,3370.75,870.248823529411,2,invasive cancer,1,True
481,3369.75,745.411411764706,2,invasive cancer,1,True
482,3497.125,3119.56482352941,3,undetermined,3,False
483,3494.875,2999.21258823529,2,invasive cancer,3,True
484,3499.125,2870.76211764706,2,invasive cancer,3,True
485,3497.875,2750.28529411765,2,invasive cancer,3,True
486,3500.75,2625.57247058824,2,invasive cancer,3,True
487,3498.25,2498.99082352941,2,invasive cancer,3,True
488,3499.5,2373.65505882353,2,invasive cancer,3,True
489,3499.625,2247.198,2,invasive cancer,3,True
490,3498.125,2119.24588235294,2,invasive cancer,3,True
491,3498.375,1997.89694117647,2,invasive cancer,3,True
492,3499.375,1873.05952941176,2,invasive cancer,3,True
493,3498.375,1747.10082352941,2,invasive cancer,3,True
494,3500.625,1623.63388235294,2,invasive cancer,3,True
495,3500.25,1499.04564705882,2,invasive cancer,3,True
496,3499.0,1370.71976470588,2,invasive cancer,1,True
497,3498.125,1246.25611764706,2,invasive cancer,1,True
498,3500.125,1120.79576470588,2,invasive cancer,1,True
499,3500.125,995.086235294117,2,invasive cancer,1,True
500,3500.375,869.999647058823,2,invasive cancer,1,True
501,3499.375,744.040941176471,2,invasive cancer,1,True
502,3621.625,3000.20929411765,2,invasive cancer,3,True
503,3627.375,2873.50305882353,2,invasive cancer,3,True
504,3622.25,2748.54105882353,2,invasive cancer,3,True
505,3621.875,2626.69376470588,2,invasive cancer,3,True
506,3621.5,2504.34811764706,2,invasive cancer,3,True
