cell_idx,x,y,ground_truth,ground_truth_name,prediction,eval_mask
129,1992.625,2240.732,0,connective tissue,2,True
130,2001.25,2125.10235294118,0,connective tissue,2,True
131,2001.5,2005.96117647059,0,connective tissue,2,True
132,1993.5,1868.00823529412,0,connective tissue,1,True
133,2004.875,1751.75152941176,0,connective tissue,1,True
134,2000.625,1612.54447058824,0,connective tissue,1,True
135,2003.25,1507.70023529412,0,connective tissue,1,True
136,1998.375,1371.00141176471,2,invasive cancer,1,True
137,2002.25,1253.74141176471,2,invasive cancer,1,True
138,1996.5,1135.97976470588,2,invasive cancer,1,True
139,2004.5,1010.31717647059,2,invasive cancer,1,True
140,2000.875,884.529176470588,2,invasive cancer,1,True
141,2121.25,3011.01105882353,0,connective tissue,2,True
142,2120.0,2888.86,0,connective tissue,2,True
143,2129.0,2762.44494117647,3,undetermined,2,False
144,2124.75,2636.40611764706,3,undetermined,2,False
145,2128.0,2505.97788235294,3,undetermined,2,False
146,2121.875,2379.93905882353,3,undetermined,2,False
147,2127.75,2243.61647058824,3,undetermined,2,False
148,2125.0,2132.37623529412,0,connective tissue,2,True
149,2128.25,2003.45294117647,0,connective tissue,2,True
150,2123.375,1753.88352941176,0,connective tissue,1,True
151,2127.25,1612.54447058824,0,connective tissue,1,True
152,2128.5,1509.95764705882,0,connective tissue,1,True
153,2126.5,1380.53270588235,2,invasive cancer,1,True
154,2128.625,1249.97905882353,2,invasive cancer,1,True
155,2135.875,1137.10847058823,2,invasive cancer,1,True
156,2127.75,1005.67694117647,2,invasive cancer,1,True
157,2126.0,866.344470588235,2,invasive cancer,1,True
158,2254.5,3014.648,3,undetermined,2,False
159,2259.0,2884.72141176471,3,undetermined,2,False
160,2251.0,2760.06211764706,3,undetermined,2,False
161,2254.25,2626.87482352941,3,undetermined,2,False
162,2249.25,2501.08682352941,3,undetermined,2,False
163,2251.75,2379.43741176471,3,undetermined,2,False
164,2254.625,2248.25670588235,3,undetermined,2,False
165,2256.0,2128.86470588235,3,undetermined,2,False
166,2249.5,2004.45623529412,0,connective tissue,2,True
167,2249.375,1877.91576470588,0,connective tissue,1,True
168,2259.75,1757.89670588235,0,connective tissue,1,True
169,2255.125,1618.68964705882,3,undetermined,1,False
170,2256.5,1514.34705882353,2,invasive cancer,1,True
171,2259.0,1377.14658823529,2,invasive cancer,1,True
172,2252.75,1245.96588235294,2,invasive cancer,1,True
173,2251.875,1137.98635294118,2,invasive cancer,1,True
174,2255.75,1005.04988235294,2,invasive cancer,1,True
175,2260.25,871.110117647059,2,invasive cancer,1,True
176,2380.875,3019.03741176471,3,undetermined,2,False
177,2382.875,2893.50023529412,3,undetermined,2,False
178,2389.125,2768.59011764706,3,undetermined,2,False
179,2380.75,2641.04635294118,3,undetermined,2,False
180,2388.875,2516.01082352941,3,undetermined,2,False
181,2387.25,2388.46705882353,3,undetermined,2,False
182,2384.25,2253.39858823529,3,undetermined,2,False
183,2385.25,2137.39270588235,3,undetermined,2,False
184,2388.0,2012.85882352941,0,connective tissue,2,True
185,2389.75,1880.54941176471,0,connective tissue,1,True
186,2384.5,1757.89670588235,0,connective tissue,1,True
187,2389.0,1623.58070588235,2,invasive cancer,1,True
188,2387.75,1513.97082352941,2,invasive cancer,1,True
189,2388.125,1390.44023529412,2,invasive cancer,1,True
190,2389.0,1266.408,2,invasive cancer,1,True
191,2389.25,1140.74541176471,2,invasive cancer,1,True
192,2390.5,1014.832,2,invasive cancer,1,True
193,2387.875,868.100235294118,2,invasive cancer,1,True
194,2488.875,3015.27505882353,3,undetermined,2,False
195,2493.875,2888.98541176471,3,undetermined,2,False
196,2495.875,2762.69576470588,3,undetermined,2,False
197,2502.125,2632.14211764706,3,undetermined,2,False
198,2499.0,2513.00094117647,3,undetermined,2,False
199,2497.125,2385.95882352941,3,undetermined,2,False
200,2498.375,2250.51411764706,3,undetermined,2,False
201,2497.125,2129.24094117647,3,undetermined,2,False
202,2505.5,1747.73835294118,2,invasive cancer,1,True
203,2497.25,1619.44211764706,2,invasive cancer,1,True
204,2499.75,1510.96094117647,2,invasive cancer,1,True
205,2496.125,1379.02776470588,2,invasive cancer,1,True
206,2501.875,1252.98894117647,2,invasive cancer,1,True
207,2504.125,1135.97976470588,2,invasive cancer,1,True
208,2499.5,1018.21811764706,2,invasive cancer,1,True
209,2494.5,871.988,2,invasive cancer,1,True
210,2624.5,2895.88305882353,3,undetermined,2,False
211,2627.625,2769.09176470588,3,undetermined,2,False
212,2623.5,2640.41929411765,3,undetermined,2,False
213,373.875,3132.40964705882,3,undetermined,3,False
214,375.25,3008.50282352941,3,undetermined,3,False
215,379.25,2883.21647058824,3,undetermined,3,False
216,377.125,2757.80470588235,2,invasive cancer,3,True
217,376.75,2630.888,2,invasive cancer,1,True
218,488.25,2995.08376470588,0,connective tissue,3,True
219,495.75,2872.55647058824,2,invasive cancer,3,True
220,490.625,2756.04894117647,2,invasive cancer,1,True
221,491.5,2633.14541176471,2,invasive cancer,1,True
222,493.5,2505.60164705882,2,invasive cancer,1,True
223,493.375,2380.81694117647,2,invasive cancer,1,True
224,490.375,2239.10164705882,2,invasive cancer,1,True
225,489.625,2126.35647058823,2,invasive cancer,1,True
226,497.625,2004.58164705882,2,invasive cancer,1,True
227,500.625,1872.77388235294,2,invasive cancer,1,True
228,494.625,1750.99905882353,2,invasive cancer,1,True
229,503.5,1611.66658823529,2,invasive cancer,1,True
230,499.5,1502.68376470588,2,invasive cancer,1,True
231,486.75,1379.27858823529,2,invasive cancer,1,True
232,499.25,1253.99223529412,2,invasive cancer,1,True
233,499.25,1128.83129411765,0,connective tissue,1,True
234,495.75,1004.172,0,connective tissue,1,True
235,616.375,2994.45670588235,0,connective tissue,3,True
236,614.5,2885.34847058824,3,undetermined,1,False
237,616.125,2747.52094117647,2,invasive cancer,1,True
238,618.875,2627.00023529412,2,invasive cancer,1,True
239,620.25,2497.57529411765,2,invasive cancer,1,True
240,618.875,2374.17011764706,2,invasive cancer,1,True
241,613.75,2242.23694117647,2,invasive cancer,1,True
242,622.5,2125.35317647059,2,invasive cancer,1,True
243,615.0,1987.52564705882,2,invasive cancer,1,True
244,612.25,1872.77388235294,2,invasive cancer,1,True
245,618.375,1751.50070588235,2,invasive cancer,1,True
246,624.0,1626.21435294118,2,invasive cancer,1,True
247,611.5,1489.13929411765,2,invasive cancer,1,True
248,626.0,1381.91223529412,2,invasive cancer,1,True
249,617.75,1257.12752941176,2,invasive cancer,1,True
250,617.25,1128.70588235294,0,connective tissue,1,True
251,624.25,997.901411764706,0,connective tissue,1,True
252,744.625,3137.04988235294,0,connective tissue,2,True
253,743.5,2997.09035294118,0,connective tissue,2,True
254,752.625,2885.72470588235,0,connective tissue,2,True
255,743.75,2758.93341176471,2,invasive cancer,1,True
256,747.0,2622.86164705882,2,invasive cancer,1,True
257,740.75,2504.97458823529,2,invasive cancer,1,True
258,742.125,2379.43741176471,2,invasive cancer,1,True
259,746.75,2245.49764705882,2,invasive cancer,1,True
260,744.75,2127.98682352941,2,invasive cancer,1,True
261,747.125,1989.90847058824,2,invasive cancer,1,True
262,764.25,1887.19623529412,2,invasive cancer,1,True
263,748.25,1749.61952941176,2,invasive cancer,1,True
264,742.5,1622.07576470588,2,invasive cancer,1,True
265,756.375,1501.30423529412,2,invasive cancer,1,True
266,742.75,1384.92211764706,2,invasive cancer,1,True
267,748.875,1261.64235294118,3,undetermined,1,False
268,749.875,1130.71247058823,0,connective tissue,1,True
269,743.0,1009.06305882353,0,connective tissue,1,True
270,872.0,3136.54823529412,0,connective tissue,2,True
271,871.5,3004.11341176471,0,connective tissue,2,True
272,864.0,2884.84682352941,0,connective tissue,2,True
273,872.625,2759.93670588235,2,invasive cancer,2,True
274,868.625,2625.49529411765,2,invasive cancer,1,True
275,873.125,2506.60494117647,2,invasive cancer,1,True
276,877.875,2384.20305882353,2,invasive cancer,1,True
277,878.0,2249.63623529412,2,invasive cancer,1,True
278,873.875,2128.48847058824,2,invasive cancer,1,True
279,876.25,1997.30776470588,2,invasive cancer,1,True
280,869.5,1876.53623529412,2,invasive cancer,1,True
281,871.25,1755.51388235294,2,invasive cancer,1,True
282,873.75,1618.94047058824,2,invasive cancer,1,True
283,879.625,1508.57811764706,2,invasive cancer,1,True
284,873.5,1385.92541176471,2,invasive cancer,1,True
285,874.875,1247.34541176471,0,connective tissue,1,True
286,877.0,1129.83458823529,0,connective tissue,1,True
287,875.5,1002.66705882353,0,connective tissue,1,True
288,994.75,3144.7,0,connective tissue,2,True
289,999.375,3018.66117647059,0,connective tissue,2,True
290,1005.375,2890.49035294118,0,connective tissue,2,True
291,1002.375,2768.46470588235,2,invasive cancer,2,True
292,1003.25,2631.89129411765,2,invasive cancer,2,True
293,1003.0,2514.38047058823,2,invasive cancer,1,True
294,1001.0,2387.08752941176,2,invasive cancer,1,True
295,1004.625,2257.28635294118,2,invasive cancer,1,True
296,1003.5,2138.52141176471,2,invasive cancer,1,True
297,1001.125,2002.07341176471,2,invasive cancer,1,True
298,1007.375,1880.80023529412,2,invasive cancer,1,True
299,1007.0,1762.53694117647,2,invasive cancer,1,True
300,1005.5,1619.69294117647,2,invasive cancer,1,True
301,1008.5,1510.96094117647,2,invasive cancer,1,True
302,1004.75,1389.31152941176,3,undetermined,1,False
303,1012.25,1260.88988235294,0,connective tissue,1,True
304,1007.625,1138.23717647059,0,connective tissue,1,True
305,1005.125,1011.94752941176,3,undetermined,1,False
