cell_idx,x,y,ground_truth,ground_truth_name,prediction,eval_mask
56,10631.295,-305.8981,3,L2/3,1,True
57,3603.8706,-289.74506,6,L6,6,True
58,6890.985,-292.28754,5,L5,3,True
59,12261.39,-307.49963,2,L1,4,True
60,907.5889,-326.1601,1,HPC,5,True
61,7611.6807,-311.7728,4,L4,3,True
62,1540.9479,-312.201,0,CC,5,True
63,221.48111,-311.75812,1,HPC,5,True
64,10343.778,-323.9742,3,L2/3,1,True
65,2668.3018,-324.69818,0,CC,6,True
66,13298.49,-341.42093,2,L1,4,True
67,4919.2075,-341.815,6,L6,6,True
68,8243.814,-347.41452,4,L4,2,True
69,8525.112,-350.19608,4,L4,2,True
70,4367.8857,-362.95297,6,L6,6,True
71,9874.984,-354.51614,3,L2/3,2,True
72,4236.0054,-373.7049,6,L6,6,True
73,4009.929,-356.91095,6,L6,6,True
74,8916.876,-364.5001,4,L4,2,True
75,3486.9976,-377.973,6,L6,6,True
76,1196.075,-356.88126,1,HPC,5,True
77,11586.146,-398.0128,3,L2/3,1,True
78,113.55009,-393.32666,1,HPC,5,True
79,11266.303,-366.43954,3,L2/3,1,True
80,9341.235,-364.44754,4,L4,2,True
81,9724.855,-398.21094,3,L2/3,2,True
82,2213.415,-389.26178,0,CC,5,True
83,5937.647,-416.55984,5,L5,6,True
84,563.1795,-414.42346,1,HPC,5,True
85,4112.986,-439.3453,6,L6,6,True
86,7674.8555,-427.93832,4,L4,3,True
87,12637.866,-438.64615,2,L1,4,True
88,1467.2185,-445.30984,0,CC,5,True
89,8116.0146,-444.1739,4,L4,2,True
90,7820.8413,-448.11792,4,L4,2,True
91,12177.441,-441.4963,3,L2/3,4,True
92,4900.319,-473.9714,6,L6,6,True
93,6866.154,-453.61642,5,L5,3,True
94,1275.975,-453.59915,1,HPC,5,True
95,10801.315,-484.07297,3,L2/3,1,True
96,5641.3125,-482.4385,5,L5,6,True
97,9934.886,-464.7853,3,L2/3,2,True
98,9067.297,-483.48404,4,L4,2,True
99,8947.835,-501.53116,4,L4,2,True
100,10643.3955,-519.3427,3,L2/3,1,True
101,2229.6226,-538.51654,0,CC,5,True
102,2784.7742,-542.44507,0,CC,6,True
103,1263.3698,-561.44617,1,HPC,5,True
104,3535.0857,-542.83826,6,L6,6,True
105,3946.0989,-581.9279,6,L6,6,True
106,7586.721,-567.03766,4,L4,3,True
107,7417.801,-600.33704,4,L4,3,True
108,1362.9635,-590.4435,0,CC,5,True
109,8636.668,-586.4474,4,L4,2,True
110,9373.896,-620.5927,4,L4,2,True
111,9657.675,-615.9555,3,L2/3,2,True
112,1841.6569,-632.93555,0,CC,5,True
113,5819.9106,-603.3552,5,L5,6,True
114,10940.971,-639.96387,3,L2/3,1,True
115,3404.8962,-635.10785,6,L6,6,True
116,12572.149,-628.18835,2,L1,4,True
117,4779.013,-632.0202,6,L6,6,True
118,11057.109,-643.64343,3,L2/3,1,True
119,11168.433,-655.35004,3,L2/3,1,True
120,4292.128,-637.8553,6,L6,6,True
121,10519.834,-646.1267,3,L2/3,1,True
122,7097.4575,-676.36426,5,L5,3,True
123,1671.3904,-668.39874,0,CC,5,True
124,4545.6216,-676.21344,6,L6,6,True
125,5950.0986,-673.99426,5,L5,6,True
126,6704.9307,-686.2334,5,L5,3,True
127,1317.434,-692.68134,0,CC,5,True
128,3561.4001,-685.56354,6,L6,6,True
129,11700.779,-680.2502,3,L2/3,1,True
130,3223.2524,-667.8535,6,L6,6,True
131,3731.8066,-680.93787,6,L6,6,True
132,3913.0115,-697.50433,6,L6,6,True
133,9213.228,-708.37714,4,L4,2,True
134,12084.397,-695.1128,3,L2/3,4,True
135,5614.943,-711.5579,5,L5,6,True
136,12519.819,-718.9761,2,L1,4,True
137,13014.975,-719.7083,2,L1,4,True
138,6393.11,-740.76025,5,L5,3,True
139,13535.716,-741.6231,2,L1,4,True
140,6932.335,-713.6906,5,L5,3,True
141,4401.2925,-732.3091,6,L6,6,True
142,1122.0925,-730.0243,1,HPC,5,True
143,5458.7705,-720.2837,5,L5,6,True
144,10025.159,-756.33136,3,L2/3,2,True
145,10403.335,-748.7111,3,L2/3,1,True
146,8280.728,-770.2261,4,L4,2,True
147,9465.485,-750.67285,3,L2/3,2,True
148,12132.394,-790.8235,3,L2/3,4,True
149,4188.769,-772.73364,6,L6,6,True
150,11060.377,-778.4997,3,L2/3,1,True
151,9881.11,-801.15027,3,L2/3,2,True
152,5276.0547,-795.4436,6,L6,6,True
153,8461.276,-771.27527,4,L4,2,True
154,818.813,-796.30225,1,HPC,5,True
155,7467.52,-806.1393,4,L4,3,True
156,1440.033,-813.5073,0,CC,5,True
157,1555.0842,-793.4481,0,CC,5,True
158,4648.3384,-791.5435,6,L6,6,True
159,4754.172,-813.9931,6,L6,6,True
160,6967.8047,-831.03577,5,L5,3,True
161,11574.511,-817.9963,3,L2/3,1,True
162,2837.4873,-842.35126,0,CC,6,True
163,3234.9841,-840.0728,6,L6,6,True
164,7907.473,-831.12103,4,L4,2,True
165,9231.321,-838.31525,4,L4,2,True
166,12877.2,-800.547,2,L1,4,True
167,11373.04,-842.5637,3,L2/3,1,True
168,13055.215,-826.7362,2,L1,4,True
169,13185.6875,-840.05304,2,L1,4,True
170,4038.0562,-828.50616,6,L6,6,True
171,11875.328,-826.9615,3,L2/3,4,True
172,12336.856,-839.00494,2,L1,4,True
173,5526.636,-844.9705,5,L5,6,True
174,10719.623,-855.19617,3,L2/3,1,True
175,10356.891,-861.6841,3,L2/3,1,True
176,3550.5422,-843.359,6,L6,6,True
177,10953.944,-875.4613,3,L2/3,1,True
178,8471.899,-874.98914,4,L4,2,True
179,4976.6494,-859.78595,6,L6,6,True
180,12690.878,-864.85345,2,L1,4,True
181,11714.547,-886.46027,3,L2/3,1,True
182,4411.1157,-889.5402,6,L6,6,True
183,13788.88,-881.0152,2,L1,4,True
184,6485.4473,-893.6447,5,L5,3,True
185,4637.072,-900.6077,6,L6,6,True
186,9517.001,-914.0715,3,L2/3,2,True
187,888.57574,-900.46875,1,HPC,5,True
188,3716.0996,-895.1677,6,L6,6,True
189,4138.4653,-921.85376,6,L6,6,True
190,8235.884,-933.8972,4,L4,2,True
191,6364.3887,-948.936,5,L5,3,True
192,1004.05444,-910.2877,1,HPC,5,True
193,12384.06,-932.5364,2,L1,4,True
194,12538.382,-952.638,2,L1,4,True
195,10618.739,-977.38,3,L2/3,1,True
196,7647.7993,-972.91266,4,L4,3,True
197,11272.809,-988.95435,3,L2/3,1,True
198,10170.079,-994.6603,3,L2/3,1,True
199,11875.102,-1008.20966,3,L2/3,4,True
200,13789.854,-1034.7488,2,L1,4,True
201,9584.549,-1013.0954,3,L2/3,2,True
202,8028.4575,-1024.2769,4,L4,2,True
203,10793.504,-1036.542,3,L2/3,1,True
204,2758.0493,-1040.1874,0,CC,6,True
205,6528.8794,-1041.3169,5,L5,3,True
206,12850.603,-1056.857,2,L1,4,True
207,7451.8384,-1045.0294,4,L4,3,True
208,11622.244,-1048.0292,3,L2/3,1,True
209,9090.297,-1049.5524,4,L4,2,True
210,5726.848,-1047.9308,5,L5,6,True
211,9885.527,-1062.9349,3,L2/3,2,True
212,1158.2631,-1049.0308,1,HPC,5,True
213,4688.951,-1067.6251,6,L6,6,True
214,10169.636,-1071.7568,3,L2/3,1,True
215,1401.7751,-1073.6067,0,CC,5,True
216,5973.408,-1080.0244,5,L5,6,True
217,2219.5366,-1065.0682,0,CC,5,True
218,6861.254,-1087.3738,5,L5,3,True
219,5350.216,-1092.244,6,L6,6,True
220,3621.7456,-1094.8933,6,L6,6,True
221,4779.4536,-1120.6375,6,L6,6,True
222,12342.632,-1114.8085,2,L1,4,True
223,5714.3486,-1140.0393,5,L5,6,True
224,12462.335,-1126.3778,2,L1,4,True
225,8655.813,-1158.3799,4,L4,2,True
226,3505.2886,-1141.8499,6,L6,6,True
227,4218.859,-1178.4573,6,L6,6,True
228,8232.027,-1137.5815,4,L4,2,True
229,3237.8386,-1155.9822,6,L6,6,True
230,4097.7007,-1167.0657,6,L6,6,True
231,4985.352,-1138.5044,6,L6,6,True
232,8388.112,-1179.3131,4,L4,2,True
233,9025.984,-1174.2736,4,L4,2,True
234,7018.4956,-1165.7565,5,L5,3,True
235,11466.457,-1179.7402,3,L2/3,1,True
236,1651.9758,-1173.2017,0,CC,5,True
237,10526.498,-1176.5273,3,L2/3,1,True
238,11021.974,-1193.6644,3,L2/3,1,True
239,6833.3496,-1185.3124,5,L5,3,True
240,13748.329,-1176.37,2,L1,4,True
241,5269.8716,-1207.2169,6,L6,6,True
242,1782.294,-1199.7852,0,CC,5,True
243,7913.0493,-1202.2432,4,L4,2,True
244,1410.5652,-1200.837,0,CC,5,True
245,9967.592,-1219.418,3,L2/3,2,True
246,9134.175,-1216.9568,4,L4,2,True
247,2631.989,-1228.5536,0,CC,6,True
248,9536.791,-1238.4928,3,L2/3,2,True
249,4676.9663,-1257.9059,6,L6,6,True
250,12803.096,-1233.088,2,L1,4,True
251,8358.9,-1266.2943,4,L4,2,True
252,7821.1484,-1243.6683,4,L4,2,True
253,10336.177,-1238.5109,3,L2/3,1,True
254,4518.316,-1240.4608,6,L6,6,True
255,12926.943,-1253.7509,2,L1,4,True
256,8008.631,-1264.676,4,L4,2,True
257,3399.1265,-1262.7228,6,L6,6,True
258,244.62874,-1283.5447,1,HPC,5,True
259,13013.608,-1234.7542,2,L1,4,True
260,907.74243,-1306.3175,1,HPC,5,True
261,12211.033,-1270.9088,2,L1,4,True
262,1874.2156,-1295.1898,0,CC,5,True
263,3682.6929,-1292.3389,6,L6,6,True
264,13102.105,-1321.4647,2,L1,4,True
265,1420.7231,-1323.8062,0,CC,5,True
266,12084.743,-1292.0264,3,L2/3,4,True
267,9336.889,-1318.0316,4,L4,2,True
268,4339.851,-1319.2253,6,L6,6,True
269,5111.3916,-1358.1383,6,L6,6,True
270,10808.134,-1349.8987,3,L2/3,1,True
271,11487.259,-1343.883,3,L2/3,1,True
272,12785.844,-1335.4775,2,L1,4,True
273,2678.3184,-1336.9608,0,CC,6,True
274,7341.836,-1349.8813,5,L5,3,True
275,4549.2324,-1361.5316,6,L6,6,True
276,5286.568,-1359.0026,6,L6,6,True
277,7801.8125,-1377.1052,4,L4,2,True
278,520.61273,-1356.9006,1,HPC,5,True
279,11263.333,-1382.3507,3,L2/3,1,True
280,12231.852,-1400.6384,2,L1,4,True
281,3418.4048,-1402.9916,6,L6,6,True
282,1884.8684,-1420.5524,0,CC,5,True
283,3651.8975,-1431.5227,6,L6,6,True
284,12515.657,-1408.8456,2,L1,4,True
285,12814.775,-1427.9008,2,L1,4,True
286,8606.802,-1439.0878,4,L4,2,True
287,11921.279,-1448.923,3,L2/3,4,True
288,1381.7812,-1457.6786,0,CC,5,True
289,6039.7827,-1478.457,5,L5,3,True
290,9338.682,-1460.403,4,L4,2,True
291,4828.047,-1483.0851,6,L6,6,True
292,9021.602,-1493.9685,4,L4,2,True
293,10070.065,-1512.1239,3,L2/3,1,True
294,8652.023,-1512.2102,4,L4,2,True
295,3892.7444,-1507.4136,6,L6,6,True
296,5940.65,-1522.7413,5,L5,3,True
297,3372.3894,-1520.3337,6,L6,6,True
298,5579.131,-1514.1554,5,L5,6,True
299,12309.481,-1523.1995,2,L1,4,True
300,6613.9062,-1529.3348,5,L5,3,True
301,13328.382,-1542.7373,2,L1,4,True
302,7285.562,-1527.725,5,L5,3,True
303,11480.571,-1544.27,3,L2/3,1,True
304,2670.0212,-1551.7146,0,CC,6,True
305,5232.3574,-1552.627,6,L6,6,True
306,7951.5283,-1548.5388,4,L4,2,True
307,9329.187,-1559.2031,4,L4,2,True
308,10198.444,-1568.5872,3,L2/3,1,True
309,8815.331,-1574.9546,4,L4,2,True
310,1263.9677,-1584.2507,1,HPC,5,True
311,4811.2295,-1601.9834,6,L6,6,True
312,7712.8228,-1590.6857,4,L4,2,True
313,6921.356,-1594.4918,5,L5,3,True
314,6774.1514,-1587.3881,5,L5,3,True
315,10561.552,-1604.5712,3,L2/3,1,True
316,1630.3148,-1605.284,0,CC,5,True
317,4273.5957,-1617.951,6,L6,6,True
318,1891.3525,-1631.1255,0,CC,5,True
319,8604.257,-1641.9932,4,L4,2,True
320,12538.948,-1650.7362,2,L1,4,True
321,7384.2476,-1664.4268,4,L4,3,True
322,9048.916,-1656.9105,4,L4,2,True
323,11095.625,-1657.2347,3,L2/3,1,True
324,12375.603,-1663.4285,2,L1,4,True
325,8721.751,-1658.3616,4,L4,2,True
326,10370.919,-1666.2063,3,L2/3,1,True
327,11912.445,-1668.472,3,L2/3,4,True
328,6650.447,-1672.9958,5,L5,3,True
329,400.77963,-1686.336,1,HPC,5,True
330,5471.524,-1693.7915,5,L5,6,True
331,10638.059,-1695.1552,3,L2/3,1,True
332,3419.9983,-1726.0708,6,L6,6,True
333,1471.2128,-1712.699,0,CC,5,True
334,7607.075,-1729.9146,4,L4,2,True
335,1831.4354,-1723.4059,0,CC,5,True
336,5065.3555,-1720.8318,6,L6,6,True
337,2349.4744,-1720.2228,0,CC,5,True
338,12812.4375,-1741.9231,2,L1,4,True
339,9733.718,-1736.8269,3,L2/3,2,True
340,4820.2627,-1761.0524,6,L6,6,True
341,3513.1743,-1762.3726,6,L6,6,True
342,733.20447,-1771.328,1,HPC,5,True
343,8600.527,-1774.0475,4,L4,2,True
344,4057.0671,-1769.6168,6,L6,6,True
345,6136.4004,-1775.368,5,L5,3,True
346,10084.821,-1763.1215,3,L2/3,1,True
347,4429.8647,-1793.2528,6,L6,6,True
348,9595.377,-1791.3767,3,L2/3,2,True
349,204.14433,-1795.1034,1,HPC,5,True
350,3672.7046,-1792.468,6,L6,6,True
351,10459.303,-1792.1985,3,L2/3,1,True
352,5896.9526,-1780.5056,5,L5,3,True
353,4560.327,-1782.5743,6,L6,6,True
354,5415.5815,-1823.5074,5,L5,6,True
355,6628.4956,-1848.1031,5,L5,3,True
356,11077.686,-1823.6418,3,L2/3,1,True
357,10945.872,-1827.3464,3,L2/3,1,True
358,12398.754,-1850.6793,2,L1,4,True
359,2935.4546,-1864.3511,0,CC,6,True
360,11521.912,-1855.5598,3,L2/3,1,True
361,3673.2363,-1916.2506,6,L6,6,True
362,4553.741,-1882.7653,6,L6,6,True
363,7434.633,-1879.2083,4,L4,3,True
364,6522.6626,-1887.0981,5,L5,3,True
365,9102.99,-1894.6172,4,L4,2,True
366,9521.011,-1887.8135,3,L2/3,2,True
367,1536.7712,-1891.6436,0,CC,5,True
368,13458.36,-1876.3921,2,L1,4,True
369,3242.1353,-1879.9758,6,L6,6,True
370,7074.874,-1912.1123,5,L5,3,True
371,11999.201,-1906.7081,3,L2/3,4,True
372,8733.114,-1890.6914,4,L4,2,True
373,8474.954,-1922.1116,4,L4,2,True
374,6337.716,-1926.7234,5,L5,3,True
375,4077.5134,-1944.416,6,L6,6,True
376,8905.06,-1946.8832,4,L4,2,True
377,2229.7366,-1914.5756,0,CC,5,True
378,4247.094,-1951.0531,6,L6,6,True
379,8262.114,-1938.9385,4,L4,2,True
380,10193.015,-1947.4995,3,L2/3,1,True
381,2129.2368,-1940.493,0,CC,5,True
382,5990.4434,-1951.1028,5,L5,3,True
383,11876.678,-1965.2455,3,L2/3,4,True
384,13693.87,-1979.5865,2,L1,4,True
385,13803.299,-1978.0406,2,L1,4,True
386,8074.151,-1971.4723,4,L4,2,True
387,1327.4413,-1995.0072,0,CC,5,True
388,9605.876,-2014.5758,3,L2/3,2,True
389,12071.377,-2002.1646,3,L2/3,4,True
390,1674.5399,-2012.0048,0,CC,5,True
391,11673.335,-2048.1997,3,L2/3,4,True
392,2221.314,-2048.0784,0,CC,5,True
393,12249.327,-2019.0027,2,L1,4,True
394,2522.3816,-2026.619,0,CC,6,True
395,9914.661,-2043.8641,3,L2/3,2,True
396,2086.1667,-2050.7698,0,CC,5,True
397,5163.6445,-2058.564,6,L6,6,True
398,12614.597,-2083.2944,2,L1,4,True
399,3174.1782,-2071.4417,0,CC,6,True
400,4701.314,-2088.96,6,L6,6,True
401,6500.3936,-2062.2764,5,L5,3,True
402,11264.253,-2100.9192,3,L2/3,1,True
403,9130.211,-2110.974,4,L4,2,True
404,10750.388,-2129.2168,3,L2/3,1,True
405,3428.0168,-2106.3018,6,L6,6,True
406,337.5854,-2104.6516,1,HPC,5,True
407,12088.098,-2121.4434,3,L2/3,4,True
408,3812.059,-2124.07,6,L6,6,True
409,5413.996,-2132.8005,5,L5,6,True
410,8682.972,-2126.9429,4,L4,2,True
411,10433.538,-2137.1697,3,L2/3,1,True
412,12316.578,-2127.0054,2,L1,4,True
413,11364.696,-2163.4739,3,L2/3,1,True
414,11064.727,-2149.4634,3,L2/3,1,True
415,2620.1387,-2182.8433,0,CC,6,True
416,8496.021,-2185.272,4,L4,2,True
417,12201.395,-2176.773,2,L1,4,True
418,6304.273,-2183.4504,5,L5,3,True
419,5189.624,-2246.768,6,L6,6,True
420,3177.205,-2189.5098,0,CC,6,True
421,13042.422,-2206.3367,2,L1,4,True
422,3705.112,-2216.7566,6,L6,6,True
423,9477.673,-2217.969,3,L2/3,2,True
424,7248.251,-2222.636,5,L5,3,True
425,7624.0786,-2212.6104,4,L4,2,True
426,2081.3232,-2257.2764,0,CC,5,True
427,8784.934,-2217.8635,4,L4,2,True
428,4035.5889,-2205.4165,6,L6,6,True
429,11604.56,-2249.0718,3,L2/3,4,True
430,3560.0212,-2230.5327,6,L6,6,True
431,6576.7666,-2262.3674,5,L5,3,True
432,12233.936,-2282.498,2,L1,4,True
433,10307.791,-2276.3574,3,L2/3,1,True
434,6417.217,-2279.9297,5,L5,3,True
435,1581.4926,-2294.606,0,CC,5,True
436,10558.718,-2298.1802,3,L2/3,1,True
437,6947.6377,-2306.6174,5,L5,3,True
438,9010.967,-2302.7944,4,L4,2,True
439,3166.3877,-2301.7632,0,CC,6,True
440,12545.927,-2277.1313,2,L1,4,True
441,3356.3994,-2300.6416,6,L6,6,True
442,3607.2852,-2318.8582,6,L6,6,True
443,9188.236,-2302.8447,4,L4,2,True
444,1357.3007,-2342.2307,0,CC,5,True
445,8217.043,-2311.102,4,L4,2,True
446,9380.862,-2317.1536,4,L4,2,True
447,9794.001,-2320.6013,3,L2/3,2,True
448,11382.334,-2373.4678,3,L2/3,1,True
449,4021.1536,-2358.0571,6,L6,6,True
450,1433.9199,-2363.5566,0,CC,5,True
451,10183.901,-2359.5142,3,L2/3,1,True
452,12979.171,-2367.4846,2,L1,4,True
453,2676.5566,-2385.1877,0,CC,6,True
454,6299.5264,-2384.8474,5,L5,3,True
455,10913.247,-2382.2185,3,L2/3,1,True
456,3861.9744,-2394.682,6,L6,6,True
457,9879.706,-2402.2551,3,L2/3,2,True
458,11910.412,-2418.0776,3,L2/3,4,True
459,56.796474,-2397.137,1,HPC,5,True
460,12793.887,-2400.144,2,L1,4,True
461,4897.6807,-2403.2175,6,L6,6,True
462,9065.104,-2435.4258,4,L4,2,True
463,1519.775,-2442.4463,0,CC,5,True
464,12339.976,-2476.5818,2,L1,4,True
465,8971.452,-2480.7585,4,L4,2,True
466,8762.018,-2481.3357,4,L4,2,True
467,10775.798,-2477.9023,3,L2/3,1,True
468,5875.0786,-2468.3293,5,L5,3,True
469,9214.418,-2491.5674,4,L4,2,True
470,7949.357,-2481.9148,4,L4,2,True
471,8375.271,-2507.426,4,L4,2,True
472,4675.6084,-2501.9075,6,L6,6,True
473,8619.854,-2505.944,4,L4,2,True
474,10357.303,-2515.3481,3,L2/3,1,True
475,10908.3,-2515.1838,3,L2/3,1,True
476,9323.361,-2518.0361,4,L4,2,True
477,11593.626,-2542.12,3,L2/3,4,True
478,11701.318,-2543.3157,3,L2/3,4,True
479,6260.7886,-2527.9673,5,L5,3,True
480,3188.8823,-2567.1091,6,L6,6,True
481,1894.225,-2578.2832,0,CC,5,True
482,7833.7764,-2592.4453,4,L4,2,True
483,5160.4995,-2568.4705,6,L6,6,True
484,4750.56,-2604.1309,6,L6,6,True
485,9406.124,-2577.8193,4,L4,2,True
486,9640.304,-2588.302,3,L2/3,2,True
487,10758.185,-2600.2798,3,L2/3,1,True
488,12354.715,-2600.3792,2,L1,4,True
489,3543.3047,-2602.2153,6,L6,6,True
490,11423.228,-2617.7307,3,L2/3,1,True
491,4380.546,-2625.9343,6,L6,6,True
492,8859.52,-2609.609,4,L4,2,True
493,11070.157,-2634.4453,3,L2/3,1,True
494,12081.765,-2619.7217,3,L2/3,4,True
495,8246.641,-2650.3855,4,L4,2,True
496,8470.139,-2634.5527,4,L4,2,True
497,6267.937,-2662.7124,5,L5,3,True
498,6510.6255,-2635.121,5,L5,3,True
499,7153.1763,-2640.2402,5,L5,3,True
500,12681.635,-2654.795,2,L1,4,True
501,8105.3335,-2696.4575,4,L4,2,True
502,7388.5664,-2676.1736,4,L4,2,True
503,3604.5447,-2686.6143,6,L6,6,True
504,10480.249,-2700.2246,3,L2/3,1,True
505,12540.942,-2688.5984,2,L1,4,True
506,5183.1567,-2704.9158,6,L6,6,True
507,5835.8647,-2696.0022,5,L5,3,True
508,9499.309,-2715.613,3,L2/3,2,True
509,1302.5192,-2723.03,0,CC,5,True
510,9599.847,-2713.1255,3,L2/3,2,True
511,12245.156,-2707.8997,2,L1,4,True
512,13766.04,-2718.985,2,L1,4,True
513,13659.666,-2725.695,2,L1,4,True
514,7883.187,-2720.1506,4,L4,2,True
515,9169.415,-2727.0022,4,L4,2,True
516,12035.213,-2730.177,3,L2/3,4,True
517,10107.572,-2753.159,3,L2/3,2,True
518,7146.9185,-2762.6716,5,L5,3,True
519,4501.694,-2749.463,6,L6,6,True
520,13152.8125,-2755.9526,2,L1,4,True
521,8902.435,-2774.2961,4,L4,2,True
522,11024.439,-2761.8171,3,L2/3,1,True
523,4278.246,-2773.7607,6,L6,6,True
524,6125.4985,-2756.5186,5,L5,3,True
525,3308.4597,-2755.2449,6,L6,6,True
526,7457.7197,-2762.8005,4,L4,2,True
527,9888.004,-2774.235,3,L2/3,2,True
528,10876.803,-2805.5305,3,L2/3,1,True
529,12590.238,-2814.2449,2,L1,4,True
530,7895.6255,-2823.6213,4,L4,2,True
531,8243.272,-2836.9646,4,L4,2,True
532,5898.842,-2819.3096,5,L5,3,True
533,6639.105,-2828.54,5,L5,3,True
534,2876.7908,-2823.8833,0,CC,6,True
535,11668.6875,-2821.1653,3,L2/3,4,True
536,6494.382,-2835.1343,5,L5,3,True
537,2423.9146,-2856.5571,0,CC,6,True
538,3480.7605,-2841.6497,6,L6,6,True
539,6720.131,-2835.8167,5,L5,3,True
540,7023.0977,-2851.626,5,L5,3,True
541,10540.233,-2860.3142,3,L2/3,1,True
542,13118.952,-2869.3088,2,L1,4,True
543,10007.907,-2862.7769,3,L2/3,2,True
544,11886.481,-2864.1912,3,L2/3,4,True
545,9342.74,-2883.395,4,L4,2,True
546,11330.1045,-2889.4165,3,L2/3,1,True
547,153.16978,-2884.2095,1,HPC,5,True
548,8815.986,-2901.769,4,L4,2,True
549,9542.045,-2895.4849,3,L2/3,2,True
550,3882.5835,-2913.063,6,L6,6,True
551,2398.6033,-2948.4211,0,CC,6,True
552,8501.546,-2934.1316,4,L4,2,True
553,12926.027,-2967.259,2,L1,4,True
554,3129.3416,-2963.4028,0,CC,6,True
555,788.2033,-2940.752,1,HPC,5,True
556,629.8147,-2968.1243,1,HPC,5,True
557,139.79773,-2972.3933,1,HPC,5,True
558,2617.7004,-2972.7917,0,CC,6,True
559,9938.923,-2987.0835,3,L2/3,2,True
560,10407.896,-2975.6287,3,L2/3,1,True
561,4379.093,-2990.0793,6,L6,6,True
562,10044.1875,-2981.7344,3,L2/3,2,True
563,5883.4434,-2986.699,5,L5,3,True
564,4932.7515,-2986.1155,6,L6,6,True
565,11722.593,-2967.601,3,L2/3,4,True
566,10839.36,-3006.0454,3,L2/3,1,True
567,2835.4587,-3002.1064,0,CC,6,True
568,11273.085,-2999.8025,3,L2/3,1,True
569,12515.514,-3001.3748,2,L1,4,True
570,1547.1497,-3013.926,0,CC,5,True
571,1244.6432,-3048.4453,1,HPC,5,True
572,13673.545,-3012.4353,2,L1,4,True
573,3691.8252,-3024.4785,6,L6,6,True
574,9453.903,-3035.8315,3,L2/3,2,True
575,8243.874,-3026.989,4,L4,2,True
576,2358.0693,-3043.6665,0,CC,6,True
577,3817.7915,-3058.4465,6,L6,6,True
578,8978.076,-3061.687,4,L4,2,True
579,9279.679,-3050.1326,4,L4,2,True
580,10130.151,-3068.433,3,L2/3,2,True
581,12377.327,-3068.5183,2,L1,4,True
582,8573.483,-3067.2795,4,L4,2,True
583,2728.16,-3085.2605,0,CC,6,True
584,9121.915,-3070.5325,4,L4,2,True
585,752.27576,-3086.248,1,HPC,5,True
586,2569.61,-3095.0522,0,CC,6,True
587,5730.7607,-3076.2505,5,L5,3,True
588,5889.52,-3106.5625,5,L5,3,True
589,3605.7832,-3104.644,6,L6,6,True
590,8421.822,-3087.301,4,L4,2,True
591,1971.5563,-3089.0674,0,CC,5,True
592,5281.1543,-3111.868,6,L6,3,True
593,12520.831,-3119.364,2,L1,4,True
594,5162.241,-3109.7346,6,L6,6,True
