cell_idx,x,y,ground_truth,ground_truth_name,prediction,eval_mask
140,1984.125,2493.95823529412,0,adipose tissue,4,True
141,1986.625,2369.42205882353,0,adipose tissue,4,True
142,1985.0,2241.65117647059,0,adipose tissue,3,True
143,1985.0,2117.86147058824,5,invasive cancer,3,True
144,1986.625,1990.33941176471,5,invasive cancer,3,True
145,1984.625,1865.92764705882,6,undetermined,3,False
146,1985.625,1744.62617647059,3,connective tissue,3,True
147,1984.0,1619.46794117647,5,invasive cancer,3,True
148,1984.625,1491.57264705882,5,invasive cancer,3,True
149,1983.75,1368.28058823529,5,invasive cancer,3,True
150,1987.125,1242.87352941176,5,invasive cancer,3,True
151,1983.75,3605.70176470588,3,connective tissue,1,True
152,1984.75,3479.67264705882,3,connective tissue,1,True
153,1984.5,3358.37117647059,2,cancer in situ,1,True
154,1985.5,3234.70588235294,2,cancer in situ,1,True
155,2114.625,3113.77764705882,3,connective tissue,1,True
156,2115.125,2989.61470588235,6,undetermined,1,False
157,2116.125,2865.57617647059,6,undetermined,1,False
158,2114.625,2735.56588235294,0,adipose tissue,1,True
159,2114.125,2614.88647058824,0,adipose tissue,1,True
160,2113.25,2492.58970588235,0,adipose tissue,1,True
161,2118.5,2370.79058823529,0,adipose tissue,1,True
162,2112.25,2250.73323529412,5,invasive cancer,3,True
163,2112.25,1993.44970588235,5,invasive cancer,3,True
164,2112.25,1863.56382352941,5,invasive cancer,3,True
165,2112.75,1742.63558823529,5,invasive cancer,3,True
166,2114.625,1619.21911764706,5,invasive cancer,3,True
167,2114.75,1493.06558823529,5,invasive cancer,3,True
168,2112.625,1365.29470588235,5,invasive cancer,3,True
169,2114.125,1243.37117647059,5,invasive cancer,3,True
170,2114.5,1115.22705882353,6,undetermined,3,False
171,2114.0,3730.23794117647,3,connective tissue,1,True
172,2112.875,3602.96470588235,3,connective tissue,1,True
173,2113.125,3478.30411764706,3,connective tissue,1,True
174,2112.75,3358.99323529412,2,cancer in situ,1,True
175,2116.75,3236.32323529412,3,connective tissue,1,True
176,2239.5,3114.64852941176,4,immune infiltrate,1,True
177,2240.75,2991.72970588235,6,undetermined,1,False
178,2239.625,2866.07382352941,0,adipose tissue,1,True
179,2241.75,2739.54705882353,0,adipose tissue,1,True
180,2240.125,2619.24088235294,0,adipose tissue,1,True
181,2241.0,2489.47941176471,0,adipose tissue,1,True
182,2239.0,2365.81411764706,3,connective tissue,1,True
183,2241.125,2244.13941176471,5,invasive cancer,3,True
184,2241.25,2119.10558823529,5,invasive cancer,3,True
185,2242.375,1992.82764705882,5,invasive cancer,3,True
186,2242.125,1865.18117647059,5,invasive cancer,3,True
187,2239.875,1741.14264705882,5,invasive cancer,3,True
188,2242.5,1624.19558823529,5,invasive cancer,3,True
189,2244.0,1492.81676470588,5,invasive cancer,3,True
190,2245.375,1369.64911764706,5,invasive cancer,3,True
191,2242.125,1243.74441176471,5,invasive cancer,3,True
192,2242.5,1117.46647058824,5,invasive cancer,3,True
193,2240.5,3729.61588235294,3,connective tissue,1,True
194,2238.625,3602.71588235294,3,connective tissue,1,True
195,2238.875,3483.90264705882,3,connective tissue,1,True
196,2239.5,3359.73970588235,3,connective tissue,1,True
197,2239.375,3236.44764705882,3,connective tissue,1,True
198,2370.625,3116.01705882353,4,immune infiltrate,1,True
199,2369.625,2991.97852941176,4,immune infiltrate,1,True
200,2373.25,2870.17941176471,0,adipose tissue,1,True
201,2372.125,2742.65735294118,0,adipose tissue,1,True
202,2370.75,2620.73382352941,0,adipose tissue,1,True
203,2368.875,2494.33147058823,0,adipose tissue,1,True
204,2377.375,2363.57470588235,3,connective tissue,1,True
205,2372.75,2246.25441176471,6,undetermined,1,False
206,2371.75,2121.345,5,invasive cancer,3,True
207,2369.25,1996.68441176471,5,invasive cancer,3,True
208,2369.375,1867.29617647059,5,invasive cancer,3,True
209,2368.875,1742.63558823529,5,invasive cancer,3,True
210,2369.875,1621.70735294118,5,invasive cancer,3,True
211,2369.375,1495.80264705882,5,invasive cancer,3,True
212,2370.0,1371.51529411765,5,invasive cancer,3,True
213,2371.125,1246.10823529412,5,invasive cancer,3,True
214,2366.0,1114.97823529412,5,invasive cancer,3,True
215,2367.25,3727.99852941176,6,undetermined,1,False
216,2369.75,3608.19,3,connective tissue,1,True
217,2371.625,3485.02235294118,3,connective tissue,1,True
218,2372.875,3358.86882352941,3,connective tissue,1,True
219,2368.875,3237.81617647059,3,connective tissue,1,True
220,2484.5,3119.12735294118,6,undetermined,1,False
221,2485.25,2993.09823529412,4,immune infiltrate,1,True
222,2483.75,2872.41882352941,6,undetermined,1,False
223,2483.375,2744.89676470588,0,adipose tissue,1,True
224,2481.375,2626.33235294118,0,adipose tissue,1,True
225,2486.75,2496.69529411765,6,undetermined,1,False
226,2486.75,2372.40794117647,3,connective tissue,1,True
227,2485.125,2248.61823529412,3,connective tissue,1,True
228,2487.875,2122.58911764706,5,invasive cancer,3,True
229,2486.5,1996.80882352941,5,invasive cancer,3,True
230,2487.375,1871.89941176471,5,invasive cancer,3,True
231,2488.25,1745.99470588235,5,invasive cancer,3,True
232,2487.75,1622.08058823529,5,invasive cancer,3,True
233,2487.125,1499.90823529412,5,invasive cancer,3,True
234,2487.125,1372.51058823529,5,invasive cancer,3,True
235,2488.125,1249.71617647059,5,invasive cancer,3,True
236,2488.375,1121.82088235294,5,invasive cancer,3,True
237,2485.125,3360.48617647059,3,connective tissue,1,True
238,2482.5,3243.16588235294,3,connective tissue,1,True
239,2612.5,3110.91617647059,3,connective tissue,1,True
240,2612.0,2994.84,0,adipose tissue,1,True
241,2612.625,2871.29911764706,6,undetermined,1,False
242,2610.875,2748.75352941176,5,invasive cancer,1,True
243,2616.25,2625.71029411765,5,invasive cancer,1,True
244,2615.375,2494.58029411765,3,connective tissue,1,True
245,2613.0,2372.40794117647,3,connective tissue,1,True
246,2616.25,2245.13470588235,3,connective tissue,1,True
247,2615.0,2124.45529411765,5,invasive cancer,1,True
248,2613.125,1998.05294117647,5,invasive cancer,3,True
249,2610.625,1870.65529411765,5,invasive cancer,3,True
250,2610.875,1748.48294117647,5,invasive cancer,3,True
251,2615.125,1621.83176470588,5,invasive cancer,3,True
252,2610.75,1498.91294117647,5,invasive cancer,3,True
253,2613.5,1371.76411764706,5,invasive cancer,3,True
254,2612.5,1248.84529411765,5,invasive cancer,3,True
255,2608.25,1119.33264705882,5,invasive cancer,3,True
256,2611.75,3360.98382352941,3,connective tissue,1,True
257,2613.125,3239.30911764706,3,connective tissue,1,True
258,2754.25,3115.395,3,connective tissue,1,True
259,2755.5,2990.36117647059,5,invasive cancer,1,True
260,2744.75,2856.24529411765,5,invasive cancer,1,True
261,2748.375,2737.92970588235,5,invasive cancer,1,True
262,2746.75,2626.20794117647,5,invasive cancer,1,True
263,2756.5,2500.05441176471,3,connective tissue,1,True
264,2752.125,2367.68029411765,3,connective tissue,1,True
265,2751.625,2242.64647058824,4,immune infiltrate,1,True
266,2754.375,2113.38264705882,4,immune infiltrate,1,True
267,2752.0,1991.21029411765,5,invasive cancer,3,True
268,2754.875,1867.545,5,invasive cancer,3,True
269,2751.25,1740.645,5,invasive cancer,3,True
270,2753.5,1615.36235294118,5,invasive cancer,3,True
271,2751.875,1494.43411764706,5,invasive cancer,3,True
272,2752.125,1366.53882352941,5,invasive cancer,3,True
273,2755.5,1241.25617647059,5,invasive cancer,3,True
274,2753.875,1114.85382352941,5,invasive cancer,3,True
275,2749.875,3235.82558823529,3,connective tissue,1,True
276,2872.5,3113.77764705882,0,adipose tissue,1,True
277,2873.125,2989.61470588235,5,invasive cancer,1,True
278,2876.125,2866.69588235294,0,adipose tissue,1,True
279,2873.125,2743.155,0,adipose tissue,1,True
280,2871.75,2617.00147058824,0,adipose tissue,1,True
281,2871.375,2491.96764705882,3,connective tissue,1,True
282,2873.25,2366.56058823529,6,undetermined,1,False
283,2874.875,2245.01029411765,6,undetermined,1,False
284,2878.75,2121.22058823529,4,immune infiltrate,1,True
285,2872.625,1990.09058823529,5,invasive cancer,1,True
286,2875.125,1866.17647058824,5,invasive cancer,3,True
287,2874.75,1742.51117647059,5,invasive cancer,3,True
288,2872.25,1493.68764705882,5,invasive cancer,3,True
289,2874.75,1366.91205882353,5,invasive cancer,3,True
290,2875.625,1247.60117647059,5,invasive cancer,3,True
291,2872.25,3235.07911764706,3,connective tissue,1,True
292,2994.75,3115.395,0,adipose tissue,1,True
293,2994.5,2989.49029411765,5,invasive cancer,1,True
294,2993.0,2867.69117647059,0,adipose tissue,1,True
295,2995.125,2742.28411764706,0,adipose tissue,1,True
296,2998.375,2616.00617647059,6,undetermined,1,False
297,2997.0,2497.19294117647,3,connective tissue,1,True
298,2995.375,2366.43617647059,2,cancer in situ,1,True
299,2992.75,2244.13941176471,2,cancer in situ,1,True
300,2996.0,2117.48823529412,3,connective tissue,1,True
301,2995.5,1991.58352941176,3,connective tissue,1,True
302,2993.875,1867.545,5,invasive cancer,1,True
303,2994.125,1740.89382352941,5,invasive cancer,3,True
304,2994.875,1616.73088235294,5,invasive cancer,3,True
305,2997.0,1490.70176470588,5,invasive cancer,3,True
306,3119.0,3116.26588235294,6,undetermined,1,False
307,3121.0,2990.11235294118,6,undetermined,1,False
308,3118.875,2868.56205882353,3,connective tissue,1,True
309,3119.125,2746.88735294118,3,connective tissue,1,True
310,3119.75,2617.99676470588,3,connective tissue,1,True
311,3120.875,2494.82911764706,2,cancer in situ,1,True
312,3123.375,2367.18264705882,2,cancer in situ,1,True
313,3120.125,2245.50794117647,3,connective tissue,1,True
314,3121.375,2121.59382352941,3,connective tissue,1,True
315,3120.375,1993.82294117647,3,connective tissue,1,True
316,3120.5,1869.16235294118,3,connective tissue,1,True
317,3120.625,1744.12852941176,3,connective tissue,1,True
318,3118.0,1621.33411764706,6,undetermined,1,False
319,3238.375,2994.84,5,invasive cancer,1,True
320,3236.125,2872.17,5,invasive cancer,1,True
321,3237.375,2748.13147058824,5,invasive cancer,1,True
322,3237.125,2621.48029411765,3,connective tissue,1,True
323,3237.375,2497.815,3,connective tissue,1,True
324,3238.625,2371.78588235294,3,connective tissue,1,True
325,3238.5,2247.37411764706,4,immune infiltrate,1,True
326,3237.625,2120.97176470588,4,immune infiltrate,1,True
327,3235.875,1999.42147058824,3,connective tissue,1,True
328,3236.25,1875.00970588235,3,connective tissue,1,True
329,3237.5,1747.11441176471,3,connective tissue,1,True
330,3236.25,1621.83176470588,6,undetermined,1,False
331,3359.625,2992.10294117647,5,invasive cancer,1,True
332,3361.875,2868.68647058824,5,invasive cancer,1,True
333,3360.625,2743.27941176471,5,invasive cancer,1,True
334,3361.5,2617.49911764706,3,connective tissue,1,True
335,3359.0,2496.07323529412,3,connective tissue,1,True
336,3358.0,2370.29294117647,3,connective tissue,1,True
337,3361.125,2243.26852941176,3,connective tissue,1,True
338,3362.875,2119.97647058824,3,connective tissue,1,True
339,3358.25,1995.93794117647,5,invasive cancer,1,True
340,3360.375,1870.40647058824,5,invasive cancer,1,True
341,3362.375,1744.75058823529,5,invasive cancer,1,True
342,3489.25,2620.85823529412,5,invasive cancer,1,True
343,3488.5,2495.20235294118,5,invasive cancer,1,True
344,3489.125,2369.91970588235,5,invasive cancer,1,True
345,3491.125,2246.13,5,invasive cancer,1,True
346,3489.5,2119.72764705882,5,invasive cancer,1,True
347,3486.0,1996.56,5,invasive cancer,1,True
348,3490.0,1867.42058823529,5,invasive cancer,1,True
349,3489.875,1741.26705882353,6,undetermined,1,False
350,3490.75,1617.35294117647,6,undetermined,1,False
351,124.625,2739.04941176471,6,undetermined,5,False
352,123.625,2615.13529411765,6,undetermined,5,False
353,125.25,2484.62735294118,6,undetermined,5,False
354,126.25,2362.08176470588,6,undetermined,5,False
355,127.75,2239.16294117647,6,undetermined,5,False
356,124.0,1612.62529411765,6,undetermined,4,False
357,3615.625,1745.24823529412,6,undetermined,1,False
358,243.25,3110.66735294118,5,invasive cancer,6,True
359,246.125,2987.62411764706,5,invasive cancer,6,True
360,252.125,2867.06911764706,5,invasive cancer,6,True
361,244.75,2740.04470588235,5,invasive cancer,6,True
362,244.25,2615.50852941176,5,invasive cancer,5,True
363,244.75,2485.99588235294,5,invasive cancer,5,True
364,246.625,2362.08176470588,5,invasive cancer,5,True
365,245.125,2237.54558823529,5,invasive cancer,5,True
366,246.375,2115.12441176471,3,connective tissue,5,True
367,238.375,1983.24794117647,3,connective tissue,4,True
368,245.25,1614.98911764706,6,undetermined,4,False
369,243.0,3234.33264705882,5,invasive cancer,6,True
370,372.875,3116.39029411765,5,invasive cancer,6,True
371,370.25,2989.98794117647,5,invasive cancer,6,True
372,370.5,2867.31794117647,5,invasive cancer,6,True
373,369.0,2742.03529411765,5,invasive cancer,6,True
374,370.25,2617.12588235294,5,invasive cancer,5,True
375,369.75,2490.97235294118,5,invasive cancer,5,True
376,371.25,2367.68029411765,5,invasive cancer,5,True
377,371.75,2241.15352941176,5,invasive cancer,5,True
378,372.5,2121.71823529412,3,connective tissue,5,True
379,370.625,1991.08588235294,0,adipose tissue,4,True
380,364.5,1859.58264705882,0,adipose tissue,4,True
381,370.0,1743.25764705882,0,adipose tissue,4,True
382,369.75,1618.34823529412,3,connective tissue,4,True
383,369.75,3237.69176470588,5,invasive cancer,6,True
384,487.25,3115.51941176471,5,invasive cancer,6,True
385,487.0,2990.61,5,invasive cancer,6,True
386,488.25,2867.94,6,undetermined,6,False
387,487.5,2742.90617647059,0,adipose tissue,6,True
388,487.75,2617.99676470588,0,adipose tissue,6,True
389,486.5,2492.71411764706,0,adipose tissue,5,True
390,488.125,2368.67558823529,3,connective tissue,5,True
391,487.625,2243.26852941176,3,connective tissue,5,True
392,488.125,2118.11029411765,3,connective tissue,4,True
393,485.0,1992.70323529412,0,adipose tissue,4,True
394,487.125,1869.78441176471,0,adipose tissue,4,True
395,487.375,1743.63088235294,0,adipose tissue,4,True
396,488.0,1619.09470588235,0,adipose tissue,4,True
397,489.125,1492.31911764706,3,connective tissue,4,True
398,486.75,3359.11764705882,6,undetermined,6,False
399,487.75,3239.80676470588,5,invasive cancer,6,True
400,611.0,3113.28,0,adipose tissue,6,True
401,611.75,2990.23676470588,0,adipose tissue,6,True
402,609.375,2864.70529411765,0,adipose tissue,6,True
403,611.125,2739.04941176471,0,adipose tissue,6,True
404,611.875,2615.25970588235,0,adipose tissue,6,True
405,610.625,2488.98176470588,0,adipose tissue,2,True
406,610.5,2365.44088235294,1,breast glands,2,True
407,611.875,2242.77088235294,3,connective tissue,2,True
408,612.25,2115.87088235294,3,connective tissue,4,True
409,610.5,1990.71264705882,6,undetermined,4,False
410,608.875,1866.30088235294,6,undetermined,4,False
411,610.0,1739.52529411765,0,adipose tissue,4,True
412,612.875,1615.86,0,adipose tissue,4,True
413,610.625,1488.08911764706,0,adipose tissue,4,True
414,611.625,1362.80647058824,3,connective tissue,4,True
415,610.75,3359.24205882353,0,adipose tissue,6,True
416,609.25,3234.95470588235,0,adipose tissue,6,True
417,738.5,3113.52882352941,0,adipose tissue,6,True
418,739.375,2989.86352941176,0,adipose tissue,6,True
419,737.25,2866.69588235294,0,adipose tissue,6,True
420,737.875,2739.92029411765,0,adipose tissue,6,True
421,739.5,2616.255,6,undetermined,2,False
422,739.0,2486.99117647059,6,undetermined,2,False
423,739.25,2362.70382352941,6,undetermined,2,False
424,739.5,2242.27323529412,1,breast glands,2,True
425,738.125,2116.11970588235,3,connective tissue,4,True
426,738.25,1990.71264705882,1,breast glands,4,True
427,734.375,1864.43470588235,3,connective tissue,4,True
428,740.5,1740.52058823529,3,connective tissue,4,True
429,738.125,1617.35294117647,0,adipose tissue,4,True
430,738.625,1489.33323529412,0,adipose tissue,4,True
431,739.75,1367.16088235294,3,connective tissue,4,True
432,738.375,3357.62470588235,6,undetermined,6,False
433,863.75,2991.10764705882,0,adipose tissue,4,True
434,865.125,2868.18882352941,0,adipose tissue,6,True
435,863.5,2741.53764705882,6,undetermined,2,False
436,863.25,2618.24558823529,0,adipose tissue,2,True
437,865.5,2490.10147058824,0,adipose tissue,2,True
438,863.5,2367.43147058824,0,adipose tissue,2,True
439,863.5,2243.14411764706,6,undetermined,2,False
440,866.375,2117.115,1,breast glands,2,True
441,864.375,1992.57882352941,1,breast glands,4,True
442,863.625,1864.43470588235,3,connective tissue,4,True
443,865.0,1740.39617647059,3,connective tissue,4,True
444,864.0,1618.09941176471,0,adipose tissue,4,True
445,864.125,1491.82147058824,0,adipose tissue,4,True
446,861.875,1366.41441176471,3,connective tissue,4,True
447,863.875,3234.83029411765,0,adipose tissue,4,True
448,997.25,3115.76823529412,0,adipose tissue,4,True
449,994.5,2990.98323529412,4,immune infiltrate,4,True
450,994.375,2868.56205882353,6,undetermined,4,False
451,993.625,2744.52352941176,0,adipose tissue,2,True
452,995.875,2619.36529411765,0,adipose tissue,2,True
453,994.375,2492.83852941176,0,adipose tissue,2,True
454,995.25,2369.42205882353,0,adipose tissue,2,True
455,996.625,2242.77088235294,4,immune infiltrate,2,True
456,996.375,2116.36852941176,1,breast glands,2,True
457,994.5,1993.20088235294,1,breast glands,4,True
458,995.25,1867.29617647059,3,connective tissue,4,True
459,994.5,1744.12852941176,6,undetermined,4,False
460,995.75,1618.09941176471,0,adipose tissue,4,True
461,996.125,1495.80264705882,0,adipose tissue,4,True
462,995.375,1368.52941176471,3,connective tissue,4,True
463,997.875,1241.62941176471,3,connective tissue,4,True
464,995.625,3482.16088235294,1,breast glands,4,True
465,995.875,3358.12235294118,6,undetermined,4,False
466,996.25,3237.19411764706,6,undetermined,4,False
